model,checkpoint,view,source,tsne_x,tsne_y
sharedlam2,030000,motion,video_2cam,-46.64,-16.7
sharedlam2,030000,motion,video_2cam,-33.41,48.86
sharedlam2,030000,motion,video_2cam,4.88,8.45
sharedlam2,030000,motion,video_2cam,-44.29,23.81
sharedlam2,030000,motion,video_2cam,53.09,13.77
sharedlam2,030000,motion,video_2cam,-11.86,4.69
sharedlam2,030000,motion,video_2cam,-39.61,37.1
sharedlam2,030000,motion,video_2cam,-10.51,49.12
sharedlam2,030000,motion,video_2cam,-9.23,63.4
sharedlam2,030000,motion,video_2cam,14.64,-5.09
sharedlam2,030000,motion,video_2cam,-32.02,-50.41
sharedlam2,030000,motion,video_2cam,12.39,40.05
sharedlam2,030000,motion,video_2cam,-7.44,64.02
sharedlam2,030000,motion,video_2cam,-68.27,18.06
sharedlam2,030000,motion,video_2cam,-26.46,-6.69
sharedlam2,030000,motion,video_2cam,-27.43,-10.53
sharedlam2,030000,motion,video_2cam,-52.76,14.27
sharedlam2,030000,motion,video_2cam,40.6,41.23
sharedlam2,030000,motion,video_2cam,-27.32,-4.0
sharedlam2,030000,motion,video_2cam,-2.4,12.47
sharedlam2,030000,motion,video_2cam,20.88,-24.25
sharedlam2,030000,motion,video_2cam,-61.75,1.4
sharedlam2,030000,motion,video_2cam,65.95,23.67
sharedlam2,030000,motion,video_2cam,53.49,19.23
sharedlam2,030000,motion,video_2cam,45.26,12.82
sharedlam2,030000,motion,video_2cam,28.31,-3.98
sharedlam2,030000,motion,video_2cam,1.38,10.73
sharedlam2,030000,motion,video_2cam,24.14,1.18
sharedlam2,030000,motion,video_2cam,69.27,-6.37
sharedlam2,030000,motion,video_2cam,-2.39,29.66
sharedlam2,030000,motion,video_2cam,42.03,37.44
sharedlam2,030000,motion,video_2cam,7.69,7.93
sharedlam2,030000,motion,video_2cam,-11.26,31.91
sharedlam2,030000,motion,video_2cam,-30.69,29.59
sharedlam2,030000,motion,video_2cam,26.12,15.8
sharedlam2,030000,motion,video_2cam,34.79,39.98
sharedlam2,030000,motion,video_2cam,10.23,28.54
sharedlam2,030000,motion,video_2cam,9.06,6.27
sharedlam2,030000,motion,video_2cam,-38.92,-31.43
sharedlam2,030000,motion,video_2cam,36.21,50.53
sharedlam2,030000,motion,video_2cam,3.51,-30.92
sharedlam2,030000,motion,video_2cam,-36.24,51.93
sharedlam2,030000,motion,video_2cam,8.76,-7.9
sharedlam2,030000,motion,video_2cam,18.25,4.41
sharedlam2,030000,motion,video_2cam,-37.01,-48.47
sharedlam2,030000,motion,video_2cam,-43.84,28.14
sharedlam2,030000,motion,video_2cam,-28.16,-9.5
sharedlam2,030000,motion,video_2cam,-15.52,31.07
sharedlam2,030000,motion,video_2cam,-31.92,48.13
sharedlam2,030000,motion,video_2cam,67.21,-6.9
sharedlam2,030000,motion,video_2cam,53.77,10.83
sharedlam2,030000,motion,video_2cam,-31.06,31.32
sharedlam2,030000,motion,video_2cam,-2.13,51.62
sharedlam2,030000,motion,video_2cam,-56.33,17.82
sharedlam2,030000,motion,video_2cam,-14.58,49.64
sharedlam2,030000,motion,video_2cam,47.93,7.07
sharedlam2,030000,motion,video_2cam,26.07,-8.15
sharedlam2,030000,motion,video_2cam,-15.19,33.72
sharedlam2,030000,motion,video_2cam,-53.45,-0.23
sharedlam2,030000,motion,video_2cam,-27.65,20.07
sharedlam2,030000,motion,video_2cam,-33.95,48.46
sharedlam2,030000,motion,video_2cam,65.13,-3.86
sharedlam2,030000,motion,video_2cam,21.65,47.51
sharedlam2,030000,motion,video_2cam,-7.17,9.82
sharedlam2,030000,motion,video_2cam,19.12,23.93
sharedlam2,030000,motion,video_2cam,68.61,22.17
sharedlam2,030000,motion,video_2cam,-6.83,65.08
sharedlam2,030000,motion,video_2cam,-0.77,5.22
sharedlam2,030000,motion,video_2cam,49.34,5.82
sharedlam2,030000,motion,video_2cam,50.44,13.69
sharedlam2,030000,motion,video_2cam,-23.54,31.35
sharedlam2,030000,motion,video_2cam,-21.52,21.83
sharedlam2,030000,motion,video_2cam,17.49,-20.01
sharedlam2,030000,motion,video_2cam,-21.01,31.5
sharedlam2,030000,motion,video_2cam,-13.1,40.93
sharedlam2,030000,motion,video_2cam,68.77,-7.89
sharedlam2,030000,motion,video_2cam,-29.44,-4.89
sharedlam2,030000,motion,video_2cam,-55.18,-21.06
sharedlam2,030000,motion,video_2cam,-5.2,5.14
sharedlam2,030000,motion,video_2cam,-44.2,23.86
sharedlam2,030000,motion,video_2cam,24.66,23.45
sharedlam2,030000,motion,video_2cam,-26.94,-50.89
sharedlam2,030000,motion,video_2cam,-18.18,51.39
sharedlam2,030000,motion,video_2cam,58.38,-16.72
sharedlam2,030000,motion,video_2cam,-24.75,11.42
sharedlam2,030000,motion,video_2cam,20.04,-0.59
sharedlam2,030000,motion,video_2cam,-44.4,14.21
sharedlam2,030000,motion,video_2cam,-60.21,17.42
sharedlam2,030000,motion,video_2cam,5.98,63.3
sharedlam2,030000,motion,video_2cam,18.52,21.84
sharedlam2,030000,motion,video_2cam,-5.17,62.53
sharedlam2,030000,motion,video_2cam,-15.92,44.91
sharedlam2,030000,motion,video_2cam,8.74,9.72
sharedlam2,030000,motion,video_2cam,32.92,47.06
sharedlam2,030000,motion,video_2cam,-40.87,47.6
sharedlam2,030000,motion,video_2cam,-12.15,50.03
sharedlam2,030000,motion,video_2cam,-40.88,-7.52
sharedlam2,030000,motion,video_2cam,-48.38,31.19
sharedlam2,030000,motion,video_2cam,40.84,41.67
sharedlam2,030000,motion,video_2cam,-13.14,4.02
sharedlam2,030000,motion,video_2cam,-47.87,32.24
sharedlam2,030000,motion,video_2cam,-25.34,-6.82
sharedlam2,030000,motion,video_2cam,41.71,47.3
sharedlam2,030000,motion,video_2cam,-16.21,4.43
sharedlam2,030000,motion,video_2cam,-11.9,60.28
sharedlam2,030000,motion,video_2cam,-47.03,-17.37
sharedlam2,030000,motion,video_2cam,56.65,21.65
sharedlam2,030000,motion,video_2cam,30.19,2.54
sharedlam2,030000,motion,video_2cam,24.29,32.0
sharedlam2,030000,motion,video_2cam,-11.56,30.64
sharedlam2,030000,motion,video_2cam,-37.35,52.88
sharedlam2,030000,motion,video_2cam,23.99,18.42
sharedlam2,030000,motion,video_2cam,32.64,33.91
sharedlam2,030000,motion,video_2cam,64.18,27.92
sharedlam2,030000,motion,video_2cam,29.92,44.67
sharedlam2,030000,motion,video_2cam,60.83,19.43
sharedlam2,030000,motion,video_2cam,-3.85,50.06
sharedlam2,030000,motion,video_2cam,55.85,0.73
sharedlam2,030000,motion,video_2cam,-46.64,33.75
sharedlam2,030000,motion,video_2cam,17.12,14.19
sharedlam2,030000,motion,video_2cam,-1.03,5.47
sharedlam2,030000,motion,video_2cam,24.98,17.94
sharedlam2,030000,motion,video_2cam,-34.11,-51.76
sharedlam2,030000,motion,video_2cam,61.78,4.34
sharedlam2,030000,motion,video_2cam,24.48,53.44
sharedlam2,030000,motion,video_2cam,-68.06,12.28
sharedlam2,030000,motion,video_2cam,-20.88,-48.74
sharedlam2,030000,motion,video_2cam,17.38,25.46
sharedlam2,030000,motion,video_2cam,-12.71,41.26
sharedlam2,030000,motion,video_2cam,-47.0,-17.18
sharedlam2,030000,motion,video_2cam,-7.62,10.97
sharedlam2,030000,motion,video_2cam,-5.25,38.81
sharedlam2,030000,motion,video_2cam,20.18,19.53
sharedlam2,030000,motion,video_2cam,34.72,8.99
sharedlam2,030000,motion,video_2cam,6.75,8.59
sharedlam2,030000,motion,video_2cam,40.44,35.36
sharedlam2,030000,motion,video_2cam,-4.95,-12.58
sharedlam2,030000,motion,video_2cam,26.09,32.07
sharedlam2,030000,motion,video_2cam,0.9,24.12
sharedlam2,030000,motion,video_2cam,65.23,23.88
sharedlam2,030000,motion,video_2cam,15.28,49.83
sharedlam2,030000,motion,video_2cam,-36.69,20.41
sharedlam2,030000,motion,video_2cam,30.68,-5.18
sharedlam2,030000,motion,video_2cam,-23.03,23.04
sharedlam2,030000,motion,video_2cam,-62.05,11.13
sharedlam2,030000,motion,video_2cam,-12.08,57.53
sharedlam2,030000,motion,video_2cam,-33.48,-52.21
sharedlam2,030000,motion,video_2cam,-13.42,12.29
sharedlam2,030000,motion,video_2cam,34.92,47.86
sharedlam2,030000,motion,video_2cam,31.94,-6.0
sharedlam2,030000,motion,video_2cam,-37.95,-18.63
sharedlam2,030000,motion,video_2cam,-15.11,53.55
sharedlam2,030000,motion,video_2cam,61.13,15.9
sharedlam2,030000,motion,video_2cam,-27.15,-6.99
sharedlam2,030000,motion,video_2cam,24.02,52.79
sharedlam2,030000,motion,video_2cam,33.94,34.57
sharedlam2,030000,motion,video_2cam,19.07,17.84
sharedlam2,030000,motion,video_2cam,8.47,9.15
sharedlam2,030000,motion,video_2cam,-27.5,-6.98
sharedlam2,030000,motion,video_2cam,35.72,50.14
sharedlam2,030000,motion,video_2cam,-27.95,-20.79
sharedlam2,030000,motion,video_2cam,3.11,-30.27
sharedlam2,030000,motion,video_2cam,11.18,39.45
sharedlam2,030000,motion,video_2cam,-15.28,-5.22
sharedlam2,030000,motion,video_2cam,22.47,46.92
sharedlam2,030000,motion,video_2cam,-27.67,22.2
sharedlam2,030000,motion,video_2cam,38.72,42.92
sharedlam2,030000,motion,video_2cam,-33.97,-16.38
sharedlam2,030000,motion,video_2cam,67.06,28.23
sharedlam2,030000,motion,video_2cam,-10.42,8.49
sharedlam2,030000,motion,video_2cam,19.67,-11.49
sharedlam2,030000,motion,video_2cam,-15.24,34.33
sharedlam2,030000,motion,video_2cam,-41.67,35.91
sharedlam2,030000,motion,video_2cam,-28.89,-40.08
sharedlam2,030000,motion,video_2cam,-2.91,4.89
sharedlam2,030000,motion,video_2cam,32.18,49.97
sharedlam2,030000,motion,video_2cam,52.4,19.63
sharedlam2,030000,motion,video_2cam,20.26,-2.32
sharedlam2,030000,motion,video_2cam,-3.4,31.31
sharedlam2,030000,motion,video_2cam,-2.6,51.56
sharedlam2,030000,motion,video_2cam,43.94,45.11
sharedlam2,030000,motion,video_2cam,-28.1,13.05
sharedlam2,030000,motion,video_2cam,-34.76,49.15
sharedlam2,030000,motion,video_2cam,-18.64,32.7
sharedlam2,030000,motion,video_2cam,-14.57,53.7
sharedlam2,030000,motion,video_2cam,-23.25,56.23
sharedlam2,030000,motion,video_2cam,-10.52,63.1
sharedlam2,030000,motion,video_2cam,-46.13,30.05
sharedlam2,030000,motion,video_2cam,-33.65,49.06
sharedlam2,030000,motion,video_2cam,-44.11,-20.93
sharedlam2,030000,motion,video_2cam,-26.85,-45.39
sharedlam2,030000,motion,video_2cam,-43.91,16.96
sharedlam2,030000,motion,video_2cam,29.94,31.05
sharedlam2,030000,motion,video_2cam,-44.47,32.76
sharedlam2,030000,motion,video_2cam,-40.52,32.83
sharedlam2,030000,motion,video_2cam,39.94,-5.68
sharedlam2,030000,motion,video_2cam,-19.09,54.63
sharedlam2,030000,motion,video_2cam,-5.03,64.14
sharedlam2,030000,motion,video_2cam,40.76,-5.87
sharedlam2,030000,motion,video_2cam,-31.89,-39.25
sharedlam2,030000,motion,video_2cam,-37.92,-32.72
sharedlam2,030000,motion,video_2cam,34.55,39.86
sharedlam2,030000,motion,video_2cam,54.75,-12.1
sharedlam2,030000,motion,video_2cam,-1.77,39.48
sharedlam2,030000,motion,video_2cam,3.48,8.97
sharedlam2,030000,motion,video_2cam,-15.77,33.05
sharedlam2,030000,motion,video_2cam,-47.73,30.95
sharedlam2,030000,motion,video_2cam,-39.13,20.21
sharedlam2,030000,motion,video_2cam,-47.23,-17.59
sharedlam2,030000,motion,video_2cam,15.43,47.74
sharedlam2,030000,motion,video_2cam,-7.67,-13.79
sharedlam2,030000,motion,video_2cam,41.21,40.02
sharedlam2,030000,motion,video_2cam,-24.35,22.28
sharedlam2,030000,motion,video_2cam,65.41,-6.27
sharedlam2,030000,motion,video_2cam,-11.57,58.44
sharedlam2,030000,motion,video_2cam,-27.66,-12.47
sharedlam2,030000,motion,video_2cam,-27.82,-7.52
sharedlam2,030000,motion,video_2cam,-42.45,33.88
sharedlam2,030000,motion,video_2cam,60.43,18.29
sharedlam2,030000,motion,video_2cam,-3.05,10.21
sharedlam2,030000,motion,video_2cam,8.22,24.14
sharedlam2,030000,motion,video_2cam,1.46,13.22
sharedlam2,030000,motion,video_2cam,-49.12,23.93
sharedlam2,030000,motion,video_2cam,-13.35,49.97
sharedlam2,030000,motion,video_2cam,-39.1,-2.66
sharedlam2,030000,motion,video_2cam,-67.07,5.67
sharedlam2,030000,motion,video_2cam,-7.36,47.59
sharedlam2,030000,motion,video_2cam,26.06,50.63
sharedlam2,030000,motion,video_2cam,-33.49,-41.76
sharedlam2,030000,motion,video_2cam,-5.69,64.36
sharedlam2,030000,motion,video_2cam,0.26,-54.45
sharedlam2,030000,motion,video_2cam,-34.13,-49.31
sharedlam2,030000,motion,video_2cam,-33.14,-37.5
sharedlam2,030000,motion,video_2cam,5.12,-12.08
sharedlam2,030000,motion,video_2cam,-14.53,32.68
sharedlam2,030000,motion,video_2cam,16.12,56.56
sharedlam2,030000,motion,video_2cam,-38.58,52.92
sharedlam2,030000,motion,video_2cam,30.42,3.14
sharedlam2,030000,motion,video_2cam,-13.93,47.84
sharedlam2,030000,motion,video_2cam,-28.89,-50.65
sharedlam2,030000,motion,video_2cam,-8.33,-11.45
sharedlam2,030000,motion,video_2cam,-11.75,59.76
sharedlam2,030000,motion,video_2cam,18.15,7.17
sharedlam2,030000,motion,video_2cam,48.4,-20.78
sharedlam2,030000,motion,video_2cam,-7.17,-4.93
sharedlam2,030000,motion,video_2cam,20.38,18.96
sharedlam2,030000,motion,video_2cam,-19.02,49.11
sharedlam2,030000,motion,video_2cam,52.16,21.2
sharedlam2,030000,motion,video_2cam,-25.37,30.36
sharedlam2,030000,motion,video_2cam,28.4,43.26
sharedlam2,030000,motion,video_2cam,36.15,43.02
sharedlam2,030000,motion,video_2cam,-28.35,-18.64
sharedlam2,030000,motion,video_2cam,12.35,34.43
sharedlam2,030000,motion,video_2cam,-40.57,47.81
sharedlam2,030000,motion,video_2cam,-24.78,23.78
sharedlam2,030000,motion,video_2cam,16.87,48.16
sharedlam2,030000,motion,video_2cam,-35.39,20.47
sharedlam2,030000,motion,video_2cam,-7.93,65.17
sharedlam2,030000,motion,video_2cam,-25.01,-7.59
sharedlam2,030000,motion,video_2cam,-38.41,52.77
sharedlam2,030000,motion,video_2cam,64.21,-6.52
sharedlam2,030000,motion,video_2cam,24.57,33.22
sharedlam2,030000,motion,video_2cam,45.8,10.23
sharedlam2,030000,motion,video_2cam,-11.0,63.38
sharedlam2,030000,motion,video_2cam,-45.86,-47.15
sharedlam2,030000,motion,video_2cam,35.64,47.05
sharedlam2,030000,motion,video_2cam,-10.39,32.58
sharedlam2,030000,motion,video_2cam,1.45,22.51
sharedlam2,030000,motion,video_2cam,-25.78,23.14
sharedlam2,030000,motion,video_2cam,6.07,6.56
sharedlam2,030000,motion,video_2cam,-51.17,35.17
sharedlam2,030000,motion,video_2cam,-45.68,-43.42
sharedlam2,030000,motion,video_2cam,58.03,2.17
sharedlam2,030000,motion,video_2cam,-11.9,30.38
sharedlam2,030000,motion,video_2cam,-27.48,14.16
sharedlam2,030000,motion,video_2cam,8.72,6.74
sharedlam2,030000,motion,video_2cam,-39.32,48.07
sharedlam2,030000,motion,video_2cam,27.1,-4.57
sharedlam2,030000,motion,video_2cam,-19.52,32.62
sharedlam2,030000,motion,video_2cam,-1.24,29.78
sharedlam2,030000,motion,video_2cam,-62.56,21.49
sharedlam2,030000,motion,video_2cam,-1.04,12.97
sharedlam2,030000,motion,video_2cam,21.86,-12.66
sharedlam2,030000,motion,video_2cam,-13.82,10.06
sharedlam2,030000,motion,video_2cam,-36.65,-23.92
sharedlam2,030000,motion,video_2cam,35.58,9.46
sharedlam2,030000,motion,video_2cam,-4.52,51.93
sharedlam2,030000,motion,video_2cam,4.15,11.81
sharedlam2,030000,motion,video_2cam,1.12,23.31
sharedlam2,030000,motion,video_2cam,55.59,-15.89
sharedlam2,030000,motion,video_2cam,-40.18,34.07
sharedlam2,030000,motion,video_2cam,43.14,38.13
sharedlam2,030000,motion,video_2cam,19.82,-0.74
sharedlam2,030000,motion,video_2cam,-28.21,25.59
sharedlam2,030000,motion,video_2cam,-38.57,-0.69
sharedlam2,030000,motion,video_2cam,-66.31,14.43
sharedlam2,030000,motion,video_2cam,14.15,46.5
sharedlam2,030000,motion,video_2cam,-22.08,31.26
sharedlam2,030000,motion,video_2cam,15.19,-5.35
sharedlam2,030000,motion,video_2cam,62.13,17.11
sharedlam2,030000,motion,video_2cam,-26.81,-37.69
sharedlam2,030000,motion,video_2cam,47.01,13.62
sharedlam2,030000,motion,video_2cam,-23.8,12.81
sharedlam2,030000,motion,video_2cam,41.84,47.04
sharedlam2,030000,motion,video_2cam,68.81,-9.22
sharedlam2,030000,motion,video_2cam,-6.88,36.88
sharedlam2,030000,motion,video_2cam,-9.86,54.99
sharedlam2,030000,motion,video_2cam,17.29,27.08
sharedlam2,030000,motion,video_2cam,64.07,-2.87
sharedlam2,030000,motion,video_2cam,57.07,12.44
sharedlam2,030000,motion,video_2cam,-60.0,18.78
sharedlam2,030000,motion,video_2cam,-17.47,9.09
sharedlam2,030000,motion,video_2cam,-2.95,46.46
sharedlam2,030000,motion,video_2cam,-43.15,20.54
sharedlam2,030000,motion,video_2cam,19.21,-6.39
sharedlam2,030000,motion,video_2cam,-34.94,20.1
sharedlam2,030000,motion,video_2cam,60.0,22.97
sharedlam2,030000,motion,video_2cam,-40.19,34.03
sharedlam2,030000,motion,video_2cam,63.23,-7.77
sharedlam2,030000,motion,video_2cam,-4.56,37.31
sharedlam2,030000,motion,video_2cam,-20.58,16.57
sharedlam2,030000,motion,video_2cam,-18.58,-33.05
sharedlam2,030000,motion,video_2cam,-42.19,29.76
sharedlam2,030000,motion,video_2cam,-43.33,45.88
sharedlam2,030000,motion,video_2cam,62.4,16.57
sharedlam2,030000,motion,video_2cam,20.13,23.78
sharedlam2,030000,motion,video_2cam,-37.53,-22.77
sharedlam2,030000,motion,video_2cam,40.98,40.4
sharedlam2,030000,motion,video_2cam,-62.58,20.99
sharedlam2,030000,motion,video_2cam,22.65,30.08
sharedlam2,030000,motion,video_2cam,-4.68,39.71
sharedlam2,030000,motion,video_2cam,1.88,23.25
sharedlam2,030000,motion,video_2cam,-7.55,34.49
sharedlam2,030000,motion,video_2cam,16.96,25.97
sharedlam2,030000,motion,video_2cam,15.13,-19.45
sharedlam2,030000,motion,video_2cam,-10.27,63.51
sharedlam2,030000,motion,video_2cam,7.44,26.22
sharedlam2,030000,motion,video_2cam,-66.6,15.74
sharedlam2,030000,motion,video_2cam,16.9,-7.96
sharedlam2,030000,motion,video_2cam,39.02,35.83
sharedlam2,030000,motion,video_2cam,-2.87,11.25
sharedlam2,030000,motion,video_2cam,-31.03,-26.13
sharedlam2,030000,motion,video_2cam,-7.26,34.16
sharedlam2,030000,motion,video_2cam,-19.83,-47.26
sharedlam2,030000,motion,video_2cam,47.22,0.65
sharedlam2,030000,motion,video_2cam,14.45,14.16
sharedlam2,030000,motion,video_2cam,28.81,43.54
sharedlam2,030000,motion,video_2cam,-8.3,5.13
sharedlam2,030000,motion,video_2cam,-8.27,8.6
sharedlam2,030000,motion,video_2cam,61.83,-4.37
sharedlam2,030000,motion,video_2cam,24.2,9.58
sharedlam2,030000,motion,video_2cam,50.53,12.84
sharedlam2,030000,motion,video_2cam,34.52,50.78
sharedlam2,030000,motion,video_2cam,4.02,-30.65
sharedlam2,030000,motion,video_2cam,12.47,15.34
sharedlam2,030000,motion,video_2cam,3.58,52.16
sharedlam2,030000,motion,video_2cam,-67.71,15.82
sharedlam2,030000,motion,video_2cam,54.68,3.71
sharedlam2,030000,motion,video_2cam,-15.33,47.14
sharedlam2,030000,motion,video_2cam,-26.98,-8.02
sharedlam2,030000,motion,video_2cam,60.18,15.07
sharedlam2,030000,motion,video_2cam,5.07,29.35
sharedlam2,030000,motion,video_2cam,-44.99,32.84
sharedlam2,030000,motion,video_2cam,-15.62,45.84
sharedlam2,030000,motion,video_2cam,52.93,4.77
sharedlam2,030000,motion,video_2cam,-33.89,-40.82
sharedlam2,030000,motion,video_2cam,35.6,47.85
sharedlam2,030000,motion,video_2cam,42.09,37.58
sharedlam2,030000,motion,video_2cam,-11.95,31.35
sharedlam2,030000,motion,video_2cam,20.64,-7.55
sharedlam2,030000,motion,video_2cam,-38.49,1.67
sharedlam2,030000,motion,video_2cam,62.23,18.35
sharedlam2,030000,motion,video_2cam,62.74,6.49
sharedlam2,030000,motion,video_2cam,30.86,4.25
sharedlam2,030000,motion,video_2cam,-35.54,-49.65
sharedlam2,030000,motion,video_2cam,-8.09,-7.04
sharedlam2,030000,motion,video_2cam,55.52,9.86
sharedlam2,030000,motion,video_2cam,-12.53,54.61
sharedlam2,030000,motion,video_2cam,-33.86,-48.57
sharedlam2,030000,motion,video_2cam,26.09,-0.23
sharedlam2,030000,motion,video_2cam,18.61,-10.93
sharedlam2,030000,motion,video_2cam,-15.07,44.41
sharedlam2,030000,motion,video_2cam,20.18,4.71
sharedlam2,030000,motion,video_2cam,59.02,17.19
sharedlam2,030000,motion,video_2cam,62.74,23.13
sharedlam2,030000,motion,video_2cam,-43.33,-21.58
sharedlam2,030000,motion,video_2cam,51.8,3.32
sharedlam2,030000,motion,video_2cam,-18.98,48.67
sharedlam2,030000,motion,video_2cam,15.93,47.24
sharedlam2,030000,motion,video_2cam,19.46,-2.48
sharedlam2,030000,motion,video_2cam,29.04,-5.21
sharedlam2,030000,motion,video_2cam,9.55,7.44
sharedlam2,030000,motion,video_2cam,-10.13,52.14
sharedlam2,030000,motion,video_2cam,8.49,28.31
sharedlam2,030000,motion,video_2cam,36.38,-9.88
sharedlam2,030000,motion,video_2cam,-22.15,27.18
sharedlam2,030000,motion,video_2cam,-27.75,20.85
sharedlam2,030000,motion,video_2cam,-22.81,15.47
sharedlam2,030000,motion,video_2cam,53.79,3.9
sharedlam2,030000,motion,video_2cam,-35.13,-53.23
sharedlam2,030000,motion,video_2cam,8.59,10.48
sharedlam2,030000,motion,video_2cam,27.25,31.32
sharedlam2,030000,motion,video_2cam,-26.24,-5.7
sharedlam2,030000,pose_removed,robot_3cam,-2.21,-26.12
sharedlam2,030000,pose_removed,robot_3cam,33.37,19.51
sharedlam2,030000,pose_removed,robot_3cam,55.49,11.39
sharedlam2,030000,pose_removed,robot_3cam,-56.88,-9.47
sharedlam2,030000,pose_removed,robot_3cam,-33.36,-38.42
sharedlam2,030000,pose_removed,robot_3cam,25.54,-64.41
sharedlam2,030000,pose_removed,robot_3cam,-16.61,29.65
sharedlam2,030000,pose_removed,robot_3cam,1.12,14.59
sharedlam2,030000,pose_removed,robot_3cam,27.18,34.76
sharedlam2,030000,pose_removed,robot_3cam,-31.47,-17.84
sharedlam2,030000,pose_removed,robot_3cam,25.38,-18.69
sharedlam2,030000,pose_removed,robot_3cam,-46.46,16.72
sharedlam2,030000,pose_removed,robot_3cam,-37.37,29.82
sharedlam2,030000,pose_removed,robot_3cam,19.1,42.98
sharedlam2,030000,pose_removed,robot_3cam,18.13,14.95
sharedlam2,030000,pose_removed,robot_3cam,45.51,3.87
sharedlam2,030000,pose_removed,robot_3cam,-9.88,51.18
sharedlam2,030000,pose_removed,robot_3cam,-42.69,-2.82
sharedlam2,030000,pose_removed,robot_3cam,46.98,16.34
sharedlam2,030000,pose_removed,robot_3cam,-13.65,44.83
sharedlam2,030000,pose_removed,robot_3cam,-10.25,51.02
sharedlam2,030000,pose_removed,robot_3cam,31.34,24.11
sharedlam2,030000,pose_removed,robot_3cam,-55.62,17.74
sharedlam2,030000,pose_removed,robot_3cam,-1.14,54.59
sharedlam2,030000,pose_removed,robot_3cam,42.01,-12.85
