teacher,n_emb,checkpoint,embodiment,tsne_x,tsne_y
xemb1iiwa,2,001000,iiwa,-75.6,36.15
xemb1iiwa,2,001000,iiwa,72.78,-29.43
xemb1iiwa,2,001000,iiwa,58.59,-72.49
xemb1iiwa,2,001000,iiwa,-58.53,27.37
xemb1iiwa,2,001000,iiwa,97.9,-31.85
xemb1iiwa,2,001000,iiwa,-84.36,25.02
xemb1iiwa,2,001000,iiwa,0.52,106.21
xemb1iiwa,2,001000,iiwa,85.33,-29.64
xemb1iiwa,2,001000,iiwa,-58.09,-6.46
xemb1iiwa,2,001000,iiwa,-76.18,40.77
xemb1iiwa,2,001000,iiwa,-90.25,11.18
xemb1iiwa,2,001000,iiwa,89.05,-37.09
xemb1iiwa,2,001000,iiwa,-90.82,-22.1
xemb1iiwa,2,001000,iiwa,-68.07,35.02
xemb1iiwa,2,001000,iiwa,-73.47,48.3
xemb1iiwa,2,001000,iiwa,87.85,-21.97
xemb1iiwa,2,001000,iiwa,-76.74,20.24
xemb1iiwa,2,001000,iiwa,87.29,-16.89
xemb1iiwa,2,001000,iiwa,2.3,106.41
xemb1iiwa,2,001000,iiwa,88.23,-19.01
xemb1iiwa,2,001000,iiwa,-64.67,33.64
xemb1iiwa,2,001000,iiwa,-79.03,53.01
xemb1iiwa,2,001000,iiwa,-82.04,-7.26
xemb1iiwa,2,001000,iiwa,2.95,106.47
xemb1iiwa,2,001000,iiwa,65.34,-74.71
xemb1iiwa,2,001000,iiwa,-54.59,3.04
xemb1iiwa,2,001000,iiwa,-71.87,37.71
xemb1iiwa,2,001000,iiwa,-61.87,32.15
xemb1iiwa,2,001000,iiwa,89.27,-23.84
xemb1iiwa,2,001000,iiwa,-70.52,23.99
xemb1iiwa,2,001000,iiwa,81.91,-28.2
xemb1iiwa,2,001000,iiwa,-85.01,20.29
xemb1iiwa,2,001000,iiwa,-70.34,21.06
xemb1iiwa,2,001000,iiwa,-73.19,36.27
xemb1iiwa,2,001000,iiwa,65.71,-72.19
xemb1iiwa,2,001000,iiwa,15.98,105.05
xemb1iiwa,2,001000,iiwa,4.05,108.28
xemb1iiwa,2,001000,iiwa,-92.41,-19.36
xemb1iiwa,2,001000,iiwa,-68.48,35.63
xemb1iiwa,2,001000,iiwa,-84.93,38.49
xemb1iiwa,2,001000,iiwa,97.5,-24.23
xemb1iiwa,2,001000,iiwa,-71.38,20.97
xemb1iiwa,2,001000,iiwa,-98.27,6.92
xemb1iiwa,2,001000,iiwa,13.97,104.39
xemb1iiwa,2,001000,iiwa,-73.33,47.96
xemb1iiwa,2,001000,iiwa,-90.5,31.78
xemb1iiwa,2,001000,iiwa,-82.88,41.81
xemb1iiwa,2,001000,iiwa,58.83,-78.82
xemb1iiwa,2,001000,iiwa,86.39,-33.7
xemb1iiwa,2,001000,iiwa,-92.09,16.15
xemb1iiwa,2,001000,iiwa,-82.14,29.34
xemb1iiwa,2,001000,iiwa,-54.29,-3.54
xemb1iiwa,2,001000,iiwa,56.88,-73.01
xemb1iiwa,2,001000,iiwa,86.28,-15.08
xemb1iiwa,2,001000,iiwa,5.01,109.04
xemb1iiwa,2,001000,iiwa,-94.1,13.7
xemb1iiwa,2,001000,iiwa,91.41,-25.56
xemb1iiwa,2,001000,iiwa,-76.81,53.26
xemb1iiwa,2,001000,iiwa,-84.94,38.52
xemb1iiwa,2,001000,iiwa,-64.45,29.71
xemb1iiwa,2,001000,iiwa,-72.86,49.94
xemb1iiwa,2,001000,iiwa,-90.61,11.57
xemb1iiwa,2,001000,iiwa,-60.84,26.0
xemb1iiwa,2,001000,iiwa,-86.81,-17.28
xemb1iiwa,2,001000,iiwa,94.03,-24.15
xemb1iiwa,2,001000,iiwa,86.41,-27.39
xemb1iiwa,2,001000,iiwa,-91.72,13.09
xemb1iiwa,2,001000,iiwa,80.38,-27.67
xemb1iiwa,2,001000,iiwa,-59.2,-18.2
xemb1iiwa,2,001000,iiwa,91.13,-25.22
xemb1iiwa,2,001000,iiwa,87.85,-23.82
xemb1iiwa,2,001000,iiwa,-80.78,-2.82
xemb1iiwa,2,001000,iiwa,-59.86,-16.46
xemb1iiwa,2,001000,iiwa,92.31,-17.76
xemb1iiwa,2,001000,iiwa,-74.79,39.0
xemb1iiwa,2,001000,iiwa,56.24,-73.56
xemb1iiwa,2,001000,iiwa,93.72,-24.31
xemb1iiwa,2,001000,iiwa,-100.35,11.5
xemb1iiwa,2,001000,iiwa,-60.24,-9.7
xemb1iiwa,2,001000,iiwa,-86.64,-17.42
xemb1iiwa,2,001000,iiwa,-76.23,50.15
xemb1iiwa,2,001000,iiwa,-83.38,41.17
xemb1iiwa,2,001000,iiwa,-82.48,-7.28
xemb1iiwa,2,001000,iiwa,-75.41,50.09
xemb1iiwa,2,001000,iiwa,-90.93,-22.09
xemb1iiwa,2,001000,iiwa,-87.48,38.11
xemb1iiwa,2,001000,iiwa,78.48,-27.96
xemb1iiwa,2,001000,iiwa,-57.26,28.8
xemb1iiwa,2,001000,iiwa,57.95,-72.66
xemb1iiwa,2,001000,iiwa,99.21,-24.71
xemb1iiwa,2,001000,iiwa,-98.49,9.46
xemb1iiwa,2,001000,iiwa,80.3,-34.7
xemb1iiwa,2,001000,iiwa,-52.58,6.41
xemb1iiwa,2,001000,iiwa,79.68,-26.0
xemb1iiwa,2,001000,iiwa,91.93,-15.26
xemb1iiwa,2,001000,iiwa,-89.2,-20.65
xemb1iiwa,2,001000,iiwa,-54.59,5.76
xemb1iiwa,2,001000,iiwa,84.36,-29.37
xemb1iiwa,2,001000,iiwa,96.55,-23.33
xemb1iiwa,2,001000,iiwa,-60.54,-4.06
xemb1iiwa,2,001000,iiwa,-99.98,8.83
xemb1iiwa,2,001000,iiwa,-86.59,-14.03
xemb1iiwa,2,001000,iiwa,-81.53,-8.99
xemb1iiwa,2,001000,iiwa,90.35,-25.02
xemb1iiwa,2,001000,iiwa,72.29,-30.38
xemb1iiwa,2,001000,iiwa,-56.58,27.53
xemb1iiwa,2,001000,iiwa,-91.51,-22.47
xemb1iiwa,2,001000,iiwa,88.44,-35.64
xemb1iiwa,2,001000,iiwa,4.01,108.73
xemb1iiwa,2,001000,iiwa,-62.57,25.06
xemb1iiwa,2,001000,iiwa,-0.87,110.63
xemb1iiwa,2,001000,iiwa,57.3,-72.94
xemb1iiwa,2,001000,iiwa,63.16,-71.67
xemb1iiwa,2,001000,iiwa,-87.84,-13.66
xemb1iiwa,2,001000,iiwa,2.37,106.48
xemb1iiwa,2,001000,iiwa,79.2,-31.1
xemb1iiwa,2,001000,iiwa,-60.93,23.51
xemb1iiwa,2,001000,iiwa,-93.18,14.43
xemb1iiwa,2,001000,iiwa,62.84,-71.7
xemb1iiwa,2,001000,iiwa,-55.44,-1.19
xemb1iiwa,2,001000,iiwa,-1.54,102.8
xemb1iiwa,2,001000,iiwa,-75.98,28.5
xemb1iiwa,2,001000,iiwa,-58.71,-6.14
xemb1iiwa,2,001000,iiwa,-2.67,104.52
xemb1iiwa,2,001000,iiwa,82.14,-24.14
xemb1iiwa,2,001000,iiwa,-73.05,49.08
xemb1iiwa,2,001000,iiwa,10.45,103.98
xemb1iiwa,2,001000,iiwa,-56.75,22.88
xemb1iiwa,2,001000,iiwa,-93.57,14.57
xemb1iiwa,2,001000,iiwa,98.05,-23.85
xemb1iiwa,2,001000,iiwa,90.01,-22.81
xemb1iiwa,2,001000,iiwa,-84.76,25.01
xemb1iiwa,2,001000,iiwa,-57.89,-8.59
xemb1iiwa,2,001000,iiwa,-56.84,25.06
xemb1iiwa,2,001000,iiwa,-52.7,-11.64
xemb1iiwa,2,001000,iiwa,-60.16,-13.14
xemb1iiwa,2,001000,iiwa,15.24,104.61
xemb1iiwa,2,001000,iiwa,62.21,-71.54
xemb1iiwa,2,001000,iiwa,64.26,-75.22
xemb1iiwa,2,001000,iiwa,-89.48,-18.96
xemb1iiwa,2,001000,iiwa,-88.04,37.97
xemb1iiwa,2,001000,iiwa,-52.23,-0.4
xemb1iiwa,2,001000,iiwa,-73.46,24.47
xemb1iiwa,2,001000,iiwa,90.12,-23.93
xemb1iiwa,2,001000,iiwa,86.97,-34.26
xemb1iiwa,2,001000,iiwa,-95.57,9.15
xemb1iiwa,2,001000,iiwa,82.67,-13.22
xemb1iiwa,2,001000,iiwa,-60.49,-9.8
xemb1iiwa,2,001000,iiwa,-77.32,53.56
xemb1iiwa,2,001000,iiwa,-55.98,24.15
xemb1iiwa,2,001000,iiwa,-52.21,-0.99
xemb1iiwa,2,001000,iiwa,89.12,-36.99
xemb1iiwa,2,001000,iiwa,-1.67,105.99
xemb1iiwa,2,001000,iiwa,-77.56,54.3
xemb1iiwa,2,001000,iiwa,91.61,-14.62
xemb1iiwa,2,001000,iiwa,-73.51,37.47
xemb1iiwa,2,001000,iiwa,79.79,-26.17
xemb1iiwa,2,001000,iiwa,91.53,-21.31
xemb1iiwa,2,001000,iiwa,89.91,-23.29
xemb1iiwa,2,001000,iiwa,85.03,-16.32
xemb1iiwa,2,001000,iiwa,101.22,-21.24
xemb1iiwa,2,001000,iiwa,-51.7,-14.22
xemb1iiwa,2,001000,iiwa,-79.62,28.93
xemb1iiwa,2,001000,iiwa,-89.58,37.45
xemb1iiwa,2,001000,iiwa,-84.47,36.86
xemb1iiwa,2,001000,iiwa,-90.27,11.6
xemb1iiwa,2,001000,iiwa,10.27,106.53
xemb1iiwa,2,001000,iiwa,63.94,-75.63
xemb1iiwa,2,001000,iiwa,96.54,-13.86
xemb1iiwa,2,001000,iiwa,9.74,103.83
xemb1iiwa,2,001000,iiwa,-68.39,23.09
xemb1iiwa,2,001000,iiwa,94.49,-29.33
xemb1iiwa,2,001000,iiwa,87.43,-16.64
xemb1iiwa,2,001000,iiwa,-78.51,53.91
xemb1iiwa,2,001000,iiwa,-94.07,11.63
xemb1iiwa,2,001000,iiwa,85.81,-24.49
xemb1iiwa,2,001000,iiwa,-70.81,36.51
xemb1iiwa,2,001000,iiwa,-69.97,25.88
xemb1iiwa,2,001000,iiwa,-73.93,48.56
xemb1iiwa,2,001000,iiwa,-87.3,-13.91
xemb1iiwa,2,001000,iiwa,80.33,-34.76
xemb1iiwa,2,001000,iiwa,-77.75,32.13
xemb1iiwa,2,001000,iiwa,-61.59,29.6
xemb1iiwa,2,001000,iiwa,3.08,106.45
xemb1iiwa,2,001000,iiwa,-91.87,9.16
xemb1iiwa,2,001000,iiwa,-58.61,30.12
xemb1iiwa,2,001000,iiwa,-56.17,-1.17
xemb1iiwa,2,001000,iiwa,-99.73,11.05
xemb1iiwa,2,001000,iiwa,-56.02,0.53
xemb1iiwa,2,001000,iiwa,-77.53,51.46
xemb1iiwa,2,001000,iiwa,-93.82,-8.44
xemb1iiwa,2,001000,iiwa,-78.84,53.28
xemb1iiwa,2,001000,iiwa,86.66,-28.28
xemb1iiwa,2,001000,iiwa,-81.57,27.52
xemb1iiwa,2,001000,iiwa,20.53,108.07
xemb1iiwa,2,001000,iiwa,89.57,-27.7
xemb1iiwa,2,001000,iiwa,1.44,110.93
xemb1iiwa,2,001000,iiwa,-82.92,-7.37
xemb1iiwa,2,001000,iiwa,84.29,-29.22
xemb1iiwa,2,001000,iiwa,-92.11,12.68
xemb1iiwa,2,001000,iiwa,-89.84,-7.77
xemb1iiwa,2,001000,iiwa,-93.91,-13.61
xemb1iiwa,2,001000,iiwa,-54.87,-15.51
xemb1iiwa,2,001000,iiwa,-55.92,-0.98
xemb1iiwa,2,001000,iiwa,-54.6,0.29
xemb1iiwa,2,001000,iiwa,-89.73,11.82
xemb1iiwa,2,001000,iiwa,67.74,-72.48
xemb1iiwa,2,001000,iiwa,82.99,-14.67
xemb1iiwa,2,001000,iiwa,-54.65,-13.61
xemb1iiwa,2,001000,iiwa,-66.72,17.85
xemb1iiwa,2,001000,iiwa,82.24,-24.82
xemb1iiwa,2,001000,iiwa,-1.3,105.51
xemb1iiwa,2,001000,iiwa,-88.19,-17.85
xemb1iiwa,2,001000,iiwa,-60.73,31.69
xemb1iiwa,2,001000,iiwa,-85.61,-12.04
xemb1iiwa,2,001000,iiwa,-62.45,26.04
xemb1iiwa,2,001000,iiwa,-57.39,-3.65
xemb1iiwa,2,001000,iiwa,-73.67,17.49
xemb1iiwa,2,001000,iiwa,50.25,89.61
xemb1iiwa,2,001000,iiwa,-102.29,9.71
xemb1iiwa,2,001000,iiwa,-70.23,31.53
xemb1iiwa,2,001000,iiwa,-74.85,20.81
xemb1iiwa,2,001000,iiwa,81.73,-12.76
xemb1iiwa,2,001000,iiwa,-53.06,-3.19
xemb1iiwa,2,001000,iiwa,53.36,93.38
xemb1iiwa,2,001000,iiwa,67.94,-72.51
xemb1iiwa,2,001000,iiwa,93.7,-24.2
xemb1iiwa,2,001000,iiwa,97.87,-32.12
xemb1iiwa,2,001000,iiwa,-62.01,22.84
xemb1iiwa,2,001000,iiwa,8.97,106.4
xemb1iiwa,2,001000,iiwa,-55.51,4.9
xemb1iiwa,2,001000,iiwa,-66.61,24.89
xemb1iiwa,2,001000,iiwa,-51.82,-15.12
xemb1iiwa,2,001000,iiwa,-53.1,-6.51
xemb1iiwa,2,001000,iiwa,61.16,-71.9
xemb1iiwa,2,001000,iiwa,98.26,-32.49
xemb1iiwa,2,001000,iiwa,89.67,-26.95
xemb1iiwa,2,001000,iiwa,-1.04,106.99
xemb1iiwa,2,001000,iiwa,62.45,-71.53
xemb1iiwa,2,001000,iiwa,-54.23,5.83
xemb1iiwa,2,001000,iiwa,-83.8,40.99
xemb1iiwa,2,001000,iiwa,-58.84,-4.93
xemb1iiwa,2,001000,iiwa,-85.74,23.78
xemb1iiwa,2,001000,iiwa,79.4,-23.72
xemb1iiwa,2,001000,iiwa,87.52,-13.83
xemb1iiwa,2,001000,iiwa,84.99,-16.23
xemb1iiwa,2,001000,iiwa,-62.14,30.04
xemb1iiwa,2,001000,iiwa,-93.26,14.42
xemb1iiwa,2,001000,iiwa,-90.7,33.12
xemb1iiwa,2,001000,iiwa,-2.95,104.04
xemb1iiwa,2,001000,iiwa,-57.29,-8.1
xemb1iiwa,2,001000,iiwa,-69.45,35.85
xemb1iiwa,2,001000,iiwa,3.32,106.42
xemb1iiwa,2,001000,iiwa,-55.77,2.77
xemb1iiwa,2,001000,iiwa,-84.4,-6.26
xemb1iiwa,2,001000,iiwa,89.23,-37.55
xemb1iiwa,2,001000,iiwa,85.41,-15.07
xemb1iiwa,2,001000,iiwa,57.64,-72.89
xemb1iiwa,2,001000,iiwa,-88.49,-17.52
xemb1iiwa,2,001000,iiwa,51.28,94.08
xemb1iiwa,2,001000,iiwa,-54.65,5.86
xemb1iiwa,2,001000,iiwa,90.91,-20.68
xemb1iiwa,2,001000,iiwa,-87.12,38.24
xemb1iiwa,2,001000,iiwa,-76.61,52.85
xemb1iiwa,2,001000,iiwa,-57.63,-8.27
xemb1iiwa,2,001000,iiwa,-78.55,29.27
xemb1iiwa,2,001000,iiwa,-89.96,-18.44
xemb1iiwa,2,001000,iiwa,87.96,-21.37
xemb1iiwa,2,001000,iiwa,-62.32,20.15
xemb1iiwa,2,001000,iiwa,-61.85,25.24
xemb1iiwa,2,001000,iiwa,-67.27,16.05
xemb1iiwa,2,001000,iiwa,-87.66,-8.98
xemb1iiwa,2,001000,iiwa,-65.43,25.17
xemb1iiwa,2,001000,iiwa,-93.36,-20.26
xemb1iiwa,2,001000,iiwa,-2.35,104.55
xemb1iiwa,2,001000,iiwa,-1.61,105.5
xemb1iiwa,2,001000,iiwa,-59.45,-18.79
xemb1iiwa,2,001000,iiwa,-74.1,36.88
xemb1iiwa,2,001000,iiwa,49.5,91.52
xemb1iiwa,2,001000,iiwa,79.38,-24.43
xemb1iiwa,2,001000,iiwa,-73.03,26.0
xemb1iiwa,2,001000,iiwa,-85.24,23.96
xemb1iiwa,2,001000,iiwa,-54.72,5.75
xemb1iiwa,2,001000,iiwa,81.91,-23.7
xemb1iiwa,2,001000,iiwa,-86.61,41.39
xemb1iiwa,2,001000,iiwa,93.48,-24.25
xemb1iiwa,2,001000,iiwa,13.19,104.57
xemb1iiwa,2,001000,iiwa,1.49,111.13
xemb1iiwa,2,001000,iiwa,4.97,106.33
xemb1iiwa,2,001000,iiwa,48.98,93.18
xemb1iiwa,2,001000,iiwa,97.82,-32.3
xemb1iiwa,2,001000,iiwa,-74.42,38.2
xemb1iiwa,2,001000,iiwa,1.86,110.93
xemb1iiwa,2,001000,iiwa,-80.59,-2.51
xemb1iiwa,2,001000,iiwa,49.92,94.63
xemb1iiwa,2,001000,iiwa,94.76,-15.78
xemb1iiwa,2,001000,iiwa,80.33,-27.22
xemb1iiwa,2,001000,iiwa,-74.46,36.61
xemb1iiwa,2,001000,iiwa,85.96,-13.9
xemb1iiwa,2,001000,iiwa,14.33,104.44
xemb1iiwa,2,001000,iiwa,-53.27,-2.02
xemb1iiwa,2,001000,iiwa,5.21,106.92
xemb1iiwa,2,001000,iiwa,-73.31,24.17
xemb1iiwa,2,001000,iiwa,96.55,-17.36
xemb1iiwa,2,001000,iiwa,51.24,94.25
xemb1iiwa,2,001000,iiwa,-95.57,-11.47
xemb1iiwa,2,001000,iiwa,94.94,-13.71
xemb1iiwa,2,001000,iiwa,53.01,93.67
xemb1iiwa,2,001000,iiwa,85.51,-25.67
xemb1iiwa,2,001000,iiwa,85.74,-24.68
xemb1iiwa,2,001000,iiwa,-82.46,41.73
xemb1iiwa,2,001000,iiwa,-52.71,-12.4
xemb1iiwa,2,001000,iiwa,-59.95,-16.38
xemb1iiwa,2,001000,iiwa,64.58,-73.42
xemb1iiwa,2,001000,iiwa,-91.17,13.95
xemb1iiwa,2,001000,iiwa,-90.47,31.38
xemb1iiwa,2,001000,iiwa,-90.69,-13.71
xemb1iiwa,2,001000,iiwa,-86.74,41.34
xemb1iiwa,2,001000,iiwa,-2.9,104.73
xemb1iiwa,2,001000,iiwa,13.36,105.3
xemb1iiwa,2,001000,iiwa,-53.43,-2.81
xemb1iiwa,2,001000,iiwa,4.87,108.63
xemb1iiwa,2,001000,iiwa,94.45,-13.51
xemb1iiwa,2,001000,iiwa,-64.63,33.58
xemb1iiwa,2,001000,iiwa,63.66,-76.82
xemb1iiwa,2,001000,iiwa,62.75,-71.53
xemb1iiwa,2,001000,iiwa,84.14,-19.6
xemb1iiwa,2,001000,iiwa,64.14,-79.55
xemb1iiwa,2,001000,iiwa,-56.32,27.0
xemb1iiwa,2,001000,iiwa,84.52,-14.04
xemb1iiwa,2,001000,iiwa,80.45,-27.68
xemb1iiwa,2,001000,iiwa,81.85,-12.74
xemb1iiwa,2,001000,iiwa,-100.23,6.33
xemb1iiwa,2,001000,iiwa,-70.87,24.33
xemb1iiwa,2,001000,iiwa,-89.46,-18.93
xemb1iiwa,2,001000,iiwa,-92.21,-19.48
xemb1iiwa,2,001000,iiwa,-0.85,103.19
xemb1iiwa,2,001000,iiwa,-53.28,-14.33
xemb1iiwa,2,001000,iiwa,101.07,-21.1
xemb1iiwa,2,001000,iiwa,-66.98,34.24
xemb1iiwa,2,001000,iiwa,2.55,110.92
xemb1iiwa,2,001000,iiwa,65.09,-72.87
xemb1iiwa,2,001000,iiwa,-92.25,14.87
xemb1iiwa,2,001000,iiwa,79.39,-24.95
xemb1iiwa,2,001000,iiwa,-90.1,-22.29
xemb1iiwa,2,001000,iiwa,-61.73,20.99
xemb1iiwa,2,001000,iiwa,-72.56,17.01
xemb1iiwa,2,001000,iiwa,-90.1,14.3
xemb1iiwa,2,001000,iiwa,99.96,-22.68
xemb1iiwa,2,001000,iiwa,-90.43,-16.13
xemb1iiwa,2,001000,iiwa,79.85,-26.55
xemb1iiwa,2,001000,iiwa,-82.03,33.19
xemb1iiwa,2,001000,iiwa,-80.91,-6.2
xemb1iiwa,2,001000,iiwa,-52.33,-3.73
xemb1iiwa,2,001000,iiwa,-57.78,-11.54
xemb1iiwa,2,001000,iiwa,84.75,-29.36
xemb1iiwa,2,001000,iiwa,94.57,-17.17
xemb1iiwa,2,001000,iiwa,-73.98,37.07
xemb1iiwa,2,001000,iiwa,13.59,112.47
xemb1iiwa,2,001000,iiwa,-91.91,-9.89
xemb1iiwa,2,001000,iiwa,67.09,-71.74
xemb1iiwa,2,001000,iiwa,14.13,104.28
xemb1iiwa,2,001000,iiwa,56.84,-73.21
xemb1iiwa,2,001000,iiwa,66.59,-71.77
xemb1iiwa,2,001000,iiwa,-92.57,-21.47
xemb1iiwa,2,001000,iiwa,79.24,-36.63
xemb1iiwa,2,001000,iiwa,98.05,-31.76
xemb1iiwa,2,001000,iiwa,9.84,103.8
xemb1iiwa,2,001000,iiwa,84.27,-15.09
xemb1iiwa,2,001000,iiwa,83.43,-13.73
xemb1iiwa,2,001000,iiwa,51.25,94.16
xemb1iiwa,2,001000,iiwa,-85.16,22.16
xemb1iiwa,2,001000,iiwa,92.96,-18.76
xemb1iiwa,2,001000,iiwa,80.58,-22.9
xemb1iiwa,2,001000,iiwa,91.95,-14.32
xemb1iiwa,2,001000,iiwa,-85.77,-17.62
xemb1iiwa,2,001000,iiwa,63.41,-78.69
xemb1iiwa,2,001000,iiwa,-98.53,7.02
xemb1iiwa,2,001000,iiwa,-70.12,24.33
xemb1iiwa,2,001000,iiwa,-90.17,8.98
xemb1iiwa,2,001000,iiwa,-89.82,-9.38
xemb1iiwa,2,001000,iiwa,-73.44,48.48
xemb1iiwa,2,001000,iiwa,85.51,-13.6
xemb1iiwa,2,001000,iiwa,-62.35,24.65
xemb1iiwa,2,001000,iiwa,-59.8,-8.78
xemb1iiwa,2,001000,iiwa,99.94,-21.4
xemb1iiwa,2,001000,iiwa,-100.51,8.66
xemb1iiwa,2,001000,iiwa,-59.22,-14.8
xemb1iiwa,2,001000,iiwa,-91.91,-18.97
xemb1iiwa,2,001000,iiwa,-55.19,5.93
xemb1iiwa,2,001000,iiwa,-92.2,-19.29
xemb1iiwa,2,001000,iiwa,-61.33,29.44
xemb1iiwa,2,001000,iiwa,90.73,-22.99
xemb1iiwa,2,001000,iiwa,92.1,-23.1
xemb1iiwa,2,001000,iiwa,-90.53,11.86
xemb1iiwa,2,001000,iiwa,-0.54,106.37
xemb1iiwa,2,001000,iiwa,-75.18,36.05
xemb1iiwa,2,001000,iiwa,-91.72,-20.61
xemb1iiwa,2,001000,iiwa,98.39,-24.84
xemb1iiwa,2,001000,iiwa,90.95,-18.01
xemb1iiwa,2,001000,iiwa,85.55,-13.23
xemb1iiwa,2,001000,iiwa,-53.21,3.2
xemb1iiwa,2,001000,iiwa,92.59,-24.42
xemb1iiwa,2,001000,iiwa,64.38,-75.52
xemb1iiwa,2,001000,iiwa,90.03,-21.52
xemb1iiwa,2,001000,iiwa,-80.91,27.54
xemb1iiwa,2,001000,iiwa,-76.79,19.81
xemb1iiwa,2,001000,iiwa,-68.23,34.67
xemb1iiwa,2,001000,iiwa,-99.08,-11.28
xemb1iiwa,2,001000,iiwa,-56.54,-0.3
xemb1iiwa,2,001000,iiwa,-89.63,37.37
xemb1iiwa,2,001000,iiwa,-61.22,-6.51
xemb1iiwa,2,001000,iiwa,14.28,109.95
xemb1iiwa,2,001000,iiwa,-84.63,25.24
xemb1iiwa,2,001000,iiwa,-80.96,27.89
xemb1iiwa,2,001000,iiwa,-52.44,6.36
xemb1iiwa,2,001000,iiwa,101.26,-21.23
xemb1iiwa,2,001000,iiwa,-52.21,-0.27
xemb1iiwa,2,001000,iiwa,96.9,-24.4
xemb1iiwa,2,001000,iiwa,-55.19,0.79
xemb1iiwa,2,001000,iiwa,-101.39,9.64
xemb1iiwa,2,001000,iiwa,-92.2,10.57
xemb1iiwa,2,001000,iiwa,-70.08,33.12
xemb1iiwa,2,001000,iiwa,-64.06,31.07
xemb1iiwa,2,001000,iiwa,94.45,-29.53
xemb1iiwa,2,001000,iiwa,92.44,-14.82
xemb1iiwa,2,001000,iiwa,93.64,-22.89
xemb1iiwa,2,001000,iiwa,-93.42,14.54
xemb1iiwa,2,001000,iiwa,88.08,-18.01
xemb1iiwa,2,001000,iiwa,-71.46,48.84
xemb1iiwa,2,001000,iiwa,79.66,-22.77
xemb1iiwa,2,001000,iiwa,0.85,103.44
xemb1iiwa,2,001000,iiwa,-69.71,26.48
xemb1iiwa,2,001000,iiwa,57.34,-72.91
xemb1iiwa,2,001000,iiwa,96.49,-23.35
xemb1iiwa,2,001000,iiwa,-58.85,-0.86
xemb1iiwa,2,001000,iiwa,-70.55,23.95
xemb1iiwa,2,001000,iiwa,-61.49,23.96
xemb1iiwa,2,001000,iiwa,-58.22,-7.96
xemb1iiwa,2,001000,iiwa,66.6,-71.36
xemb1iiwa,2,001000,iiwa,82.92,-27.82
xemb1iiwa,2,001000,iiwa,79.59,-22.61
xemb1iiwa,2,001000,iiwa,-67.94,24.35
xemb1iiwa,2,001000,iiwa,80.18,-24.81
xemb1iiwa,2,001000,iiwa,-75.92,33.06
xemb1iiwa,2,001000,iiwa,91.6,-24.48
xemb1iiwa,2,001000,iiwa,-90.97,6.46
xemb1iiwa,2,001000,iiwa,88.86,-21.89
xemb1iiwa,2,001000,iiwa,-62.08,-11.27
xemb1iiwa,2,001000,iiwa,50.2,94.89
xemb1iiwa,2,001000,iiwa,-58.84,29.43
xemb1iiwa,2,001000,iiwa,63.71,-76.82
xemb1iiwa,2,001000,iiwa,87.39,-13.92
xemb1iiwa,2,001000,iiwa,-94.75,15.06
xemb1iiwa,2,001000,iiwa,-74.36,36.73
xemb1iiwa,2,001000,iiwa,-84.2,-6.64
xemb1iiwa,2,001000,iiwa,-66.54,30.61
xemb1iiwa,2,001000,iiwa,-85.59,38.33
xemb1iiwa,2,001000,iiwa,92.07,-18.12
xemb1iiwa,2,001000,iiwa,84.23,-26.37
xemb1iiwa,2,001000,iiwa,79.5,-23.19
xemb1iiwa,2,001000,iiwa,-60.0,-10.59
xemb1iiwa,2,001000,iiwa,-76.97,19.52
xemb1iiwa,2,001000,iiwa,-91.92,-18.17
xemb1iiwa,2,001000,iiwa,-55.57,-1.01
xemb1iiwa,2,001000,iiwa,-76.48,28.95
xemb1iiwa,2,001000,iiwa,-60.61,31.53
xemb1iiwa,2,001000,iiwa,96.5,-17.13
xemb1iiwa,2,001000,iiwa,-54.48,1.52
xemb1iiwa,2,001000,iiwa,89.9,-24.41
xemb1iiwa,2,001000,iiwa,-75.55,32.52
xemb1iiwa,2,001000,iiwa,-64.71,20.36
xemb1iiwa,2,001000,iiwa,-70.97,46.78
xemb1iiwa,2,001000,iiwa,48.93,93.12
xemb1iiwa,2,001000,iiwa,-60.61,31.34
xemb1iiwa,2,001000,iiwa,-84.97,22.51
xemb1iiwa,2,001000,iiwa,-54.12,-0.39
xemb1iiwa,2,001000,iiwa,87.24,-16.9
xemb1iiwa,2,001000,iiwa,4.56,109.3
xemb1iiwa,2,001000,iiwa,87.12,-17.12
xemb1iiwa,2,001000,iiwa,82.87,-16.6
xemb1iiwa,2,001000,iiwa,-67.07,24.58
xemb1iiwa,2,001000,iiwa,-92.06,-20.02
xemb1iiwa,2,001000,iiwa,-89.6,-20.4
xemb1iiwa,2,001000,iiwa,-97.48,8.16
xemb1iiwa,2,001000,iiwa,-86.97,-14.78
xemb1iiwa,2,001000,iiwa,87.77,-22.06
xemb1iiwa,2,001000,iiwa,-52.5,-0.91
xemb1iiwa,2,001000,iiwa,85.63,-30.18
xemb1iiwa,2,001000,iiwa,99.88,-20.45
xemb1iiwa,2,001000,iiwa,-77.44,54.34
xemb1iiwa,2,001000,iiwa,-75.66,26.47
xemb1iiwa,2,001000,iiwa,-77.28,52.57
xemb1iiwa,2,001000,iiwa,-89.79,37.3
xemb1iiwa,2,001000,iiwa,-102.77,8.21
xemb1iiwa,2,001000,iiwa,97.28,-16.99
xemb1iiwa,2,001000,iiwa,63.93,-77.0
