model,checkpoint,source,umap_x,umap_y
sharedlam2,001000,video_2cam,11.48,5.64
sharedlam2,001000,video_2cam,14.87,1.63
sharedlam2,001000,video_2cam,11.95,5.91
sharedlam2,001000,video_2cam,16.33,1.51
sharedlam2,001000,video_2cam,16.43,4.34
sharedlam2,001000,video_2cam,11.95,5.92
sharedlam2,001000,video_2cam,16.23,2.9
sharedlam2,001000,video_2cam,15.97,1.98
sharedlam2,001000,video_2cam,14.18,0.98
sharedlam2,001000,video_2cam,16.25,1.34
sharedlam2,001000,video_2cam,16.27,1.86
sharedlam2,001000,video_2cam,15.45,4.41
sharedlam2,001000,video_2cam,11.93,14.11
sharedlam2,001000,video_2cam,12.1,4.84
sharedlam2,001000,video_2cam,10.78,6.92
sharedlam2,001000,video_2cam,16.68,1.34
sharedlam2,001000,video_2cam,16.25,1.6
sharedlam2,001000,video_2cam,16.22,1.42
sharedlam2,001000,video_2cam,14.19,0.97
sharedlam2,001000,video_2cam,13.49,9.89
sharedlam2,001000,video_2cam,16.17,2.75
sharedlam2,001000,video_2cam,11.67,5.65
sharedlam2,001000,video_2cam,10.91,6.9
sharedlam2,001000,video_2cam,17.2,1.18
sharedlam2,001000,video_2cam,13.16,4.42
sharedlam2,001000,video_2cam,15.42,1.88
sharedlam2,001000,video_2cam,10.78,6.92
sharedlam2,001000,video_2cam,17.26,1.24
sharedlam2,001000,video_2cam,13.59,9.74
sharedlam2,001000,video_2cam,15.51,2.24
sharedlam2,001000,video_2cam,13.22,4.39
sharedlam2,001000,video_2cam,16.26,0.47
sharedlam2,001000,video_2cam,16.51,1.46
sharedlam2,001000,video_2cam,16.31,1.35
sharedlam2,001000,video_2cam,13.06,9.51
sharedlam2,001000,video_2cam,16.29,0.67
sharedlam2,001000,video_2cam,16.71,-0.04
sharedlam2,001000,video_2cam,16.52,4.77
sharedlam2,001000,video_2cam,17.29,6.14
sharedlam2,001000,video_2cam,16.08,4.58
sharedlam2,001000,video_2cam,16.92,1.61
sharedlam2,001000,video_2cam,16.03,4.6
sharedlam2,001000,video_2cam,16.69,5.81
sharedlam2,001000,video_2cam,15.89,4.44
sharedlam2,001000,video_2cam,16.09,1.63
sharedlam2,001000,video_2cam,14.17,0.99
sharedlam2,001000,video_2cam,15.81,0.9
sharedlam2,001000,video_2cam,16.73,-0.08
sharedlam2,001000,video_2cam,13.77,1.14
sharedlam2,001000,video_2cam,15.04,1.73
sharedlam2,001000,video_2cam,11.32,5.67
sharedlam2,001000,video_2cam,14.26,0.95
sharedlam2,001000,video_2cam,16.65,1.36
sharedlam2,001000,video_2cam,10.98,7.39
sharedlam2,001000,video_2cam,13.26,9.8
sharedlam2,001000,video_2cam,12.67,4.93
sharedlam2,001000,video_2cam,16.27,1.4
sharedlam2,001000,video_2cam,15.91,2.33
sharedlam2,001000,video_2cam,16.49,3.88
sharedlam2,001000,video_2cam,17.24,1.37
sharedlam2,001000,video_2cam,15.96,2.08
sharedlam2,001000,video_2cam,15.88,4.76
sharedlam2,001000,video_2cam,16.18,0.41
sharedlam2,001000,video_2cam,16.16,2.61
sharedlam2,001000,video_2cam,16.61,1.3
sharedlam2,001000,video_2cam,15.36,4.39
sharedlam2,001000,video_2cam,16.5,3.88
sharedlam2,001000,video_2cam,15.54,1.85
sharedlam2,001000,video_2cam,16.61,0.14
sharedlam2,001000,video_2cam,17.27,5.47
sharedlam2,001000,video_2cam,19.57,6.47
sharedlam2,001000,video_2cam,15.82,1.08
sharedlam2,001000,video_2cam,16.05,1.68
sharedlam2,001000,video_2cam,16.68,5.12
sharedlam2,001000,video_2cam,13.8,9.82
sharedlam2,001000,video_2cam,13.68,1.13
sharedlam2,001000,video_2cam,14.34,1.49
sharedlam2,001000,video_2cam,15.02,1.73
sharedlam2,001000,video_2cam,16.55,3.6
sharedlam2,001000,video_2cam,11.36,5.66
sharedlam2,001000,video_2cam,16.26,0.53
sharedlam2,001000,video_2cam,16.02,4.83
sharedlam2,001000,video_2cam,16.42,1.48
sharedlam2,001000,video_2cam,16.55,0.87
sharedlam2,001000,video_2cam,15.36,1.8
sharedlam2,001000,video_2cam,15.48,1.85
sharedlam2,001000,video_2cam,16.66,5.67
sharedlam2,001000,video_2cam,16.18,2.57
sharedlam2,001000,video_2cam,19.53,6.45
sharedlam2,001000,video_2cam,16.16,0.46
sharedlam2,001000,video_2cam,16.05,1.7
sharedlam2,001000,video_2cam,16.07,5.15
sharedlam2,001000,video_2cam,16.58,4.88
sharedlam2,001000,video_2cam,12.66,11.91
sharedlam2,001000,video_2cam,14.16,0.99
sharedlam2,001000,video_2cam,19.58,6.48
sharedlam2,001000,video_2cam,15.51,1.84
sharedlam2,001000,video_2cam,15.42,1.9
sharedlam2,001000,video_2cam,13.64,9.73
sharedlam2,001000,video_2cam,16.66,5.62
sharedlam2,001000,video_2cam,17.16,1.35
sharedlam2,001000,video_2cam,16.64,5.68
sharedlam2,001000,video_2cam,13.05,4.51
sharedlam2,001000,video_2cam,16.27,2.91
sharedlam2,001000,video_2cam,16.21,4.92
sharedlam2,001000,video_2cam,15.03,1.73
sharedlam2,001000,video_2cam,13.21,4.42
sharedlam2,001000,video_2cam,11.31,5.73
sharedlam2,001000,video_2cam,16.03,1.65
sharedlam2,001000,video_2cam,16.58,4.82
sharedlam2,001000,video_2cam,15.31,4.35
sharedlam2,001000,video_2cam,16.39,4.28
sharedlam2,001000,video_2cam,13.48,9.77
sharedlam2,001000,video_2cam,16.6,0.64
sharedlam2,001000,video_2cam,13.19,4.41
sharedlam2,001000,video_2cam,15.27,1.81
sharedlam2,001000,video_2cam,15.49,2.3
sharedlam2,001000,video_2cam,16.4,4.27
sharedlam2,001000,video_2cam,11.22,6.87
sharedlam2,001000,video_2cam,15.4,2.06
sharedlam2,001000,video_2cam,17.29,5.46
sharedlam2,001000,video_2cam,16.65,5.1
sharedlam2,001000,video_2cam,10.78,6.92
sharedlam2,001000,video_2cam,16.69,5.26
sharedlam2,001000,video_2cam,16.73,-0.09
sharedlam2,001000,video_2cam,17.26,1.24
sharedlam2,001000,video_2cam,16.79,1.16
sharedlam2,001000,video_2cam,15.81,0.91
sharedlam2,001000,video_2cam,11.33,5.65
sharedlam2,001000,video_2cam,16.67,1.3
sharedlam2,001000,video_2cam,16.55,4.19
sharedlam2,001000,video_2cam,16.48,4.3
sharedlam2,001000,video_2cam,16.54,4.17
sharedlam2,001000,video_2cam,16.36,1.43
sharedlam2,001000,video_2cam,12.61,4.02
sharedlam2,001000,video_2cam,13.08,10.11
sharedlam2,001000,video_2cam,16.23,1.43
sharedlam2,001000,video_2cam,16.6,0.88
sharedlam2,001000,video_2cam,16.03,5.05
sharedlam2,001000,video_2cam,16.73,-0.08
sharedlam2,001000,video_2cam,16.68,5.59
sharedlam2,001000,video_2cam,17.23,5.48
sharedlam2,001000,video_2cam,14.18,0.99
sharedlam2,001000,video_2cam,13.68,9.83
sharedlam2,001000,video_2cam,13.79,1.12
sharedlam2,001000,video_2cam,17.22,1.19
sharedlam2,001000,video_2cam,15.8,0.94
sharedlam2,001000,video_2cam,11.29,6.79
sharedlam2,001000,video_2cam,16.26,0.5
sharedlam2,001000,video_2cam,16.69,1.73
sharedlam2,001000,video_2cam,13.3,10.78
sharedlam2,001000,video_2cam,13.15,4.43
sharedlam2,001000,video_2cam,15.93,1.37
sharedlam2,001000,video_2cam,16.08,5.1
sharedlam2,001000,video_2cam,16.17,2.8
sharedlam2,001000,video_2cam,11.6,5.12
sharedlam2,001000,video_2cam,16.67,5.66
sharedlam2,001000,video_2cam,11.32,5.71
sharedlam2,001000,video_2cam,16.65,5.7
sharedlam2,001000,video_2cam,11.54,4.35
sharedlam2,001000,video_2cam,16.24,2.89
sharedlam2,001000,video_2cam,15.98,5.26
sharedlam2,001000,video_2cam,15.88,4.76
sharedlam2,001000,video_2cam,11.62,5.59
sharedlam2,001000,video_2cam,12.17,9.32
sharedlam2,001000,video_2cam,16.09,1.63
sharedlam2,001000,video_2cam,11.51,4.96
sharedlam2,001000,video_2cam,15.87,4.76
sharedlam2,001000,video_2cam,19.58,6.48
sharedlam2,001000,video_2cam,11.89,4.84
sharedlam2,001000,video_2cam,16.17,2.77
sharedlam2,001000,video_2cam,11.44,5.64
sharedlam2,001000,video_2cam,11.34,5.65
sharedlam2,001000,video_2cam,15.62,1.9
sharedlam2,001000,video_2cam,15.46,2.3
sharedlam2,001000,video_2cam,15.39,1.84
sharedlam2,001000,video_2cam,15.99,5.26
sharedlam2,001000,video_2cam,15.51,2.26
sharedlam2,001000,video_2cam,17.16,1.12
sharedlam2,001000,video_2cam,13.22,4.39
sharedlam2,001000,video_2cam,15.56,1.9
sharedlam2,001000,video_2cam,16.57,0.86
sharedlam2,001000,video_2cam,16.39,4.83
sharedlam2,001000,video_2cam,14.4,0.94
sharedlam2,001000,video_2cam,16.09,5.08
sharedlam2,001000,video_2cam,11.89,4.9
sharedlam2,001000,video_2cam,15.77,0.9
sharedlam2,001000,video_2cam,15.92,4.88
sharedlam2,001000,video_2cam,16.2,1.42
sharedlam2,001000,video_2cam,15.77,1.86
sharedlam2,001000,video_2cam,13.71,1.15
sharedlam2,001000,video_2cam,11.13,6.96
sharedlam2,001000,video_2cam,17.22,1.36
sharedlam2,001000,video_2cam,15.4,1.96
sharedlam2,001000,video_2cam,15.43,4.36
sharedlam2,001000,video_2cam,11.33,5.65
sharedlam2,001000,video_2cam,15.99,1.63
sharedlam2,001000,video_2cam,10.77,6.94
sharedlam2,001000,video_2cam,17.38,6.19
sharedlam2,001000,video_2cam,16.24,1.61
sharedlam2,001000,video_2cam,16.52,4.12
sharedlam2,001000,video_2cam,15.8,0.9
sharedlam2,001000,video_2cam,16.01,1.97
sharedlam2,001000,video_2cam,17.28,1.24
sharedlam2,001000,video_2cam,16.39,1.29
sharedlam2,001000,video_2cam,15.05,1.73
sharedlam2,001000,video_2cam,15.35,4.37
sharedlam2,001000,video_2cam,11.65,5.63
sharedlam2,001000,video_2cam,11.25,14.04
sharedlam2,001000,video_2cam,11.12,7.0
sharedlam2,001000,video_2cam,15.89,1.18
sharedlam2,001000,video_2cam,15.5,1.93
sharedlam2,001000,video_2cam,12.49,9.33
sharedlam2,001000,video_2cam,16.24,0.46
sharedlam2,001000,video_2cam,13.21,4.41
sharedlam2,001000,video_2cam,16.45,1.28
sharedlam2,001000,video_2cam,16.68,1.72
sharedlam2,001000,video_2cam,16.32,3.08
sharedlam2,001000,video_2cam,13.25,9.99
sharedlam2,001000,video_2cam,15.88,4.66
sharedlam2,001000,video_2cam,12.17,9.33
sharedlam2,001000,video_2cam,16.54,5.01
sharedlam2,001000,video_2cam,16.5,3.94
sharedlam2,001000,video_2cam,16.32,2.94
sharedlam2,001000,video_2cam,16.27,0.73
sharedlam2,001000,video_2cam,19.55,6.46
sharedlam2,001000,video_2cam,15.29,1.84
sharedlam2,001000,video_2cam,13.17,4.42
sharedlam2,001000,video_2cam,12.01,5.99
sharedlam2,001000,video_2cam,17.41,6.19
sharedlam2,001000,video_2cam,13.4,9.77
sharedlam2,001000,video_2cam,15.91,1.34
sharedlam2,001000,video_2cam,11.1,6.99
sharedlam2,001000,video_2cam,15.85,4.77
sharedlam2,001000,video_2cam,13.25,9.51
sharedlam2,001000,video_2cam,16.0,1.83
sharedlam2,001000,video_2cam,16.66,0.94
sharedlam2,001000,video_2cam,11.11,6.97
sharedlam2,001000,video_2cam,11.3,6.79
sharedlam2,001000,video_2cam,16.56,0.3
sharedlam2,001000,video_2cam,16.69,1.72
sharedlam2,001000,video_2cam,11.1,6.98
sharedlam2,001000,video_2cam,16.48,4.09
sharedlam2,001000,video_2cam,12.73,4.66
sharedlam2,001000,video_2cam,14.29,0.95
sharedlam2,001000,video_2cam,16.06,5.12
sharedlam2,001000,video_2cam,14.22,1.49
sharedlam2,001000,video_2cam,16.64,1.64
sharedlam2,001000,video_2cam,15.16,1.76
sharedlam2,001000,video_2cam,15.92,4.48
sharedlam2,001000,video_2cam,12.66,4.93
sharedlam2,001000,video_2cam,13.21,4.42
sharedlam2,001000,video_2cam,17.4,6.2
sharedlam2,001000,video_2cam,13.22,4.42
sharedlam2,001000,video_2cam,16.18,0.41
sharedlam2,001000,video_2cam,11.58,5.12
sharedlam2,001000,video_2cam,16.74,1.21
sharedlam2,001000,video_2cam,15.42,1.91
sharedlam2,001000,video_2cam,16.72,0.81
sharedlam2,001000,video_2cam,17.12,5.26
sharedlam2,001000,video_2cam,19.54,6.45
sharedlam2,001000,video_2cam,15.84,1.65
sharedlam2,001000,video_2cam,13.18,9.93
sharedlam2,001000,video_2cam,16.29,1.38
sharedlam2,001000,video_2cam,10.78,6.95
sharedlam2,001000,video_2cam,15.77,1.85
sharedlam2,001000,video_2cam,16.54,4.74
sharedlam2,001000,video_2cam,12.05,6.04
sharedlam2,001000,video_2cam,16.03,5.27
sharedlam2,001000,video_2cam,16.68,1.36
sharedlam2,001000,video_2cam,14.27,1.47
sharedlam2,001000,video_2cam,12.62,4.9
sharedlam2,001000,video_2cam,16.0,5.09
sharedlam2,001000,video_2cam,15.38,1.82
sharedlam2,001000,video_2cam,15.93,5.19
sharedlam2,001000,video_2cam,13.71,9.74
sharedlam2,001000,video_2cam,12.72,4.7
sharedlam2,001000,video_2cam,15.49,2.3
sharedlam2,001000,video_2cam,11.53,4.37
sharedlam2,001000,video_2cam,16.34,1.3
sharedlam2,001000,video_2cam,15.78,4.63
sharedlam2,001000,video_2cam,13.44,9.85
sharedlam2,001000,video_2cam,15.09,1.74
sharedlam2,001000,video_2cam,11.64,5.62
sharedlam2,001000,video_2cam,13.06,4.43
sharedlam2,001000,video_2cam,16.25,0.47
sharedlam2,001000,video_2cam,11.1,6.98
sharedlam2,001000,video_2cam,16.44,0.99
sharedlam2,001000,video_2cam,16.31,1.54
sharedlam2,001000,video_2cam,16.17,0.41
sharedlam2,001000,video_2cam,15.42,4.4
sharedlam2,001000,video_2cam,16.53,4.74
sharedlam2,001000,video_2cam,16.04,5.31
sharedlam2,001000,video_2cam,16.7,0.82
sharedlam2,001000,video_2cam,15.39,4.39
sharedlam2,001000,video_2cam,16.31,1.52
sharedlam2,001000,video_2cam,13.35,9.72
sharedlam2,001000,video_2cam,16.58,4.8
sharedlam2,001000,video_2cam,11.63,5.13
sharedlam2,001000,video_2cam,11.33,6.8
sharedlam2,001000,video_2cam,17.39,6.19
sharedlam2,001000,video_2cam,13.23,9.61
sharedlam2,001000,video_2cam,16.61,1.61
sharedlam2,001000,video_2cam,15.9,4.68
sharedlam2,001000,video_2cam,16.44,4.26
sharedlam2,001000,video_2cam,10.99,6.91
sharedlam2,001000,video_2cam,16.73,0.8
sharedlam2,001000,video_2cam,16.43,4.6
sharedlam2,001000,video_2cam,16.15,1.51
sharedlam2,001000,video_2cam,12.8,4.38
sharedlam2,001000,video_2cam,15.88,4.73
sharedlam2,001000,video_2cam,15.43,1.89
sharedlam2,001000,video_2cam,16.3,1.5
sharedlam2,001000,video_2cam,14.84,1.58
sharedlam2,001000,video_2cam,15.74,2.35
sharedlam2,001000,video_2cam,17.25,1.32
sharedlam2,001000,video_2cam,17.41,6.2
sharedlam2,001000,video_2cam,13.19,4.42
sharedlam2,001000,video_2cam,12.91,4.6
sharedlam2,001000,video_2cam,16.23,2.91
sharedlam2,001000,video_2cam,19.5,6.44
sharedlam2,001000,video_2cam,17.26,5.5
sharedlam2,001000,video_2cam,11.66,5.57
sharedlam2,001000,video_2cam,15.92,5.23
sharedlam2,001000,video_2cam,15.79,0.92
sharedlam2,001000,video_2cam,16.01,1.79
sharedlam2,001000,video_2cam,15.4,2.01
sharedlam2,001000,video_2cam,16.03,5.29
sharedlam2,001000,video_2cam,17.24,1.22
sharedlam2,001000,video_2cam,13.36,9.92
sharedlam2,001000,video_2cam,16.79,5.55
sharedlam2,001000,video_2cam,16.05,4.59
sharedlam2,001000,video_2cam,16.28,1.55
sharedlam2,001000,video_2cam,16.81,1.17
sharedlam2,001000,video_2cam,14.21,1.53
sharedlam2,001000,video_2cam,17.16,1.35
sharedlam2,001000,video_2cam,11.5,4.37
sharedlam2,001000,video_2cam,10.78,6.91
sharedlam2,001000,video_2cam,13.54,9.91
sharedlam2,001000,video_2cam,16.37,0.9
sharedlam2,001000,video_2cam,15.24,1.78
sharedlam2,001000,video_2cam,16.88,0.96
sharedlam2,001000,video_2cam,15.79,4.37
sharedlam2,001000,video_2cam,16.35,1.81
sharedlam2,001000,video_2cam,15.04,1.74
sharedlam2,001000,video_2cam,10.83,6.91
sharedlam2,001000,video_2cam,14.25,1.51
sharedlam2,001000,video_2cam,13.14,10.88
sharedlam2,001000,video_2cam,14.17,0.98
sharedlam2,001000,video_2cam,15.79,0.92
sharedlam2,001000,video_2cam,15.27,1.84
sharedlam2,001000,video_2cam,16.73,-0.09
sharedlam2,001000,video_2cam,13.7,9.73
sharedlam2,001000,video_2cam,12.77,4.33
sharedlam2,001000,video_2cam,11.68,5.3
sharedlam2,001000,video_2cam,15.44,2.06
sharedlam2,001000,video_2cam,15.89,1.33
sharedlam2,001000,video_2cam,17.39,6.19
sharedlam2,001000,video_2cam,16.52,3.79
sharedlam2,001000,video_2cam,16.67,5.66
sharedlam2,001000,video_2cam,10.77,6.95
sharedlam2,001000,video_2cam,13.54,9.93
sharedlam2,001000,video_2cam,17.28,1.27
sharedlam2,001000,video_2cam,16.55,3.6
sharedlam2,001000,video_2cam,11.95,13.55
sharedlam2,001000,video_2cam,16.16,2.63
sharedlam2,001000,video_2cam,15.02,1.73
sharedlam2,001000,video_2cam,16.59,4.85
sharedlam2,001000,video_2cam,12.59,3.95
sharedlam2,001000,video_2cam,15.98,1.92
sharedlam2,001000,video_2cam,15.41,4.39
sharedlam2,001000,video_2cam,16.27,1.27
sharedlam2,001000,video_2cam,15.49,4.4
sharedlam2,001000,video_2cam,15.65,1.89
sharedlam2,001000,video_2cam,16.69,0.71
sharedlam2,001000,video_2cam,16.3,1.35
sharedlam2,001000,video_2cam,16.55,4.75
sharedlam2,001000,video_2cam,16.22,2.88
sharedlam2,001000,video_2cam,15.89,1.3
sharedlam2,001000,video_2cam,13.76,9.78
sharedlam2,001000,video_2cam,13.7,9.72
sharedlam2,001000,video_2cam,17.25,5.41
sharedlam2,001000,video_2cam,16.3,0.7
sharedlam2,001000,video_2cam,16.71,1.29
sharedlam2,001000,video_2cam,13.73,9.73
sharedlam2,001000,video_2cam,16.48,0.54
sharedlam2,001000,video_2cam,16.61,1.61
sharedlam2,001000,video_2cam,13.21,4.42
sharedlam2,001000,video_2cam,15.91,4.73
sharedlam2,001000,video_2cam,16.72,0.74
sharedlam2,001000,video_2cam,15.37,1.82
sharedlam2,001000,video_2cam,16.74,5.26
sharedlam2,001000,video_2cam,16.89,0.95
sharedlam2,001000,video_2cam,16.5,3.88
sharedlam2,001000,video_2cam,15.38,4.4
sharedlam2,001000,video_2cam,16.51,0.91
sharedlam2,001000,video_2cam,11.95,14.12
sharedlam2,001000,video_2cam,14.83,1.61
sharedlam2,001000,video_2cam,17.11,1.21
sharedlam2,001000,video_2cam,17.43,6.21
sharedlam2,001000,video_2cam,15.97,5.25
sharedlam2,001000,video_2cam,16.28,1.86
sharedlam2,001000,video_2cam,15.9,1.38
sharedlam2,001000,video_2cam,17.27,1.28
sharedlam2,001000,video_2cam,15.33,4.35
sharedlam2,001000,video_2cam,13.11,10.92
sharedlam2,001000,video_2cam,15.45,4.41
sharedlam2,001000,video_2cam,16.26,2.88
sharedlam2,001000,video_2cam,16.15,4.6
sharedlam2,001000,video_2cam,13.27,10.74
sharedlam2,001000,video_2cam,11.65,5.64
sharedlam2,001000,video_2cam,15.98,1.65
sharedlam2,001000,video_2cam,16.23,2.34
sharedlam2,001000,video_2cam,17.23,1.36
sharedlam2,001000,video_2cam,11.97,5.92
sharedlam2,001000,video_2cam,16.72,-0.06
sharedlam2,001000,video_2cam,16.08,1.63
sharedlam2,001000,video_2cam,16.05,4.59
sharedlam2,001000,video_2cam,15.96,1.55
sharedlam2,001000,video_2cam,15.79,0.91
sharedlam2,001000,video_2cam,16.43,4.83
sharedlam2,001000,video_2cam,16.81,0.93
sharedlam2,001000,video_2cam,16.05,1.65
sharedlam2,001000,video_2cam,11.95,5.92
sharedlam2,001000,video_2cam,16.66,0.07
sharedlam2,001000,video_2cam,16.34,1.51
sharedlam2,001000,video_2cam,16.48,4.33
sharedlam2,001000,video_2cam,15.41,4.36
sharedlam2,001000,video_2cam,16.53,4.23
sharedlam2,001000,video_2cam,17.32,5.75
sharedlam2,001000,video_2cam,13.77,1.12
sharedlam2,001000,video_2cam,14.23,1.47
sharedlam2,001000,video_2cam,16.43,4.21
sharedlam2,001000,video_2cam,12.63,11.92
sharedlam2,001000,video_2cam,15.88,1.33
sharedlam2,001000,video_2cam,13.47,9.85
sharedlam2,001000,video_2cam,11.64,5.63
sharedlam2,001000,video_2cam,11.06,7.06
sharedlam2,001000,video_2cam,16.35,0.42
sharedlam2,001000,video_2cam,13.09,10.1
sharedlam2,001000,video_2cam,16.39,4.29
sharedlam2,001000,video_2cam,15.89,1.4
sharedlam2,001000,video_2cam,12.05,6.02
sharedlam2,001000,video_2cam,16.84,0.9
sharedlam2,001000,video_2cam,12.64,4.89
sharedlam2,001000,video_2cam,11.09,7.0
sharedlam2,001000,video_2cam,15.87,4.66
sharedlam2,001000,video_2cam,16.58,5.14
sharedlam2,001000,video_2cam,15.99,2.25
sharedlam2,001000,video_2cam,12.72,4.73
sharedlam2,001000,video_2cam,16.35,1.28
sharedlam2,001000,video_2cam,15.33,4.33
sharedlam2,001000,video_2cam,16.85,1.17
sharedlam2,001000,video_2cam,16.23,1.64
sharedlam2,001000,video_2cam,16.3,1.52
sharedlam2,001000,video_2cam,15.95,1.4
sharedlam2,001000,video_2cam,15.17,1.75
sharedlam2,001000,video_2cam,15.96,2.24
sharedlam2,001000,video_2cam,17.21,5.48
sharedlam2,001000,video_2cam,10.99,7.41
sharedlam2,001000,video_2cam,15.38,4.38
sharedlam2,001000,video_2cam,16.22,2.33
sharedlam2,001000,video_2cam,13.78,1.11
sharedlam2,001000,video_2cam,12.64,4.84
sharedlam2,001000,video_2cam,16.76,1.22
sharedlam2,001000,video_2cam,16.44,4.32
sharedlam2,001000,video_2cam,11.31,6.81
sharedlam2,001000,video_2cam,17.43,6.2
sharedlam2,001000,video_2cam,12.03,6.03
sharedlam2,001000,video_2cam,16.16,0.42
sharedlam2,001000,video_2cam,15.38,1.82
sharedlam2,001000,video_2cam,16.5,4.28
sharedlam2,001000,video_2cam,16.54,4.42
sharedlam2,001000,video_2cam,15.39,2.01
sharedlam2,001000,video_2cam,16.14,0.44
sharedlam2,001000,video_2cam,11.64,5.63
sharedlam2,001000,video_2cam,16.24,1.68
sharedlam2,001000,video_2cam,15.87,4.68
sharedlam2,001000,video_2cam,16.3,1.37
sharedlam2,001000,video_2cam,16.27,1.88
sharedlam2,001000,video_2cam,13.7,1.14
sharedlam2,001000,video_2cam,11.1,7.0
sharedlam2,001000,video_2cam,19.58,6.48
sharedlam2,001000,video_2cam,16.69,1.3
sharedlam2,001000,video_2cam,16.05,5.32
sharedlam2,001000,video_2cam,16.11,1.64
sharedlam2,001000,video_2cam,16.4,1.04
sharedlam2,001000,video_2cam,16.31,3.02
sharedlam2,001000,video_2cam,11.94,14.13
sharedlam2,001000,video_2cam,16.31,0.4
sharedlam2,001000,video_2cam,16.19,0.42
sharedlam2,001000,video_2cam,16.1,0.73
sharedlam2,001000,video_2cam,16.36,1.08
sharedlam2,001000,video_2cam,15.92,2.4
sharedlam2,001000,video_2cam,13.1,10.08
sharedlam2,001000,video_2cam,14.27,0.98
sharedlam2,001000,video_2cam,15.79,0.91
sharedlam2,001000,video_2cam,12.81,4.49
sharedlam2,001000,video_2cam,17.18,1.39
sharedlam2,001000,video_2cam,16.46,0.48
sharedlam2,001000,video_2cam,16.62,0.33
sharedlam2,001000,video_2cam,16.61,0.17
sharedlam2,001000,video_2cam,11.48,4.41
sharedlam2,001000,video_2cam,19.55,6.46
sharedlam2,001000,video_2cam,16.76,0.8
sharedlam2,001000,video_2cam,10.78,6.95
sharedlam2,001000,video_2cam,17.43,6.2
sharedlam2,001000,video_2cam,16.46,1.36
sharedlam2,001000,video_2cam,12.67,4.8
sharedlam2,001000,video_2cam,12.75,4.83
sharedlam2,001000,video_2cam,16.69,5.81
sharedlam2,001000,video_2cam,17.25,5.49
sharedlam2,001000,video_2cam,16.36,5.57
sharedlam2,001000,video_2cam,15.36,4.38
sharedlam2,001000,video_2cam,16.65,1.28
sharedlam2,001000,video_2cam,11.55,4.41
sharedlam2,001000,video_2cam,16.66,5.78
sharedlam2,001000,video_2cam,16.3,1.51
sharedlam2,001000,video_2cam,13.12,10.06
sharedlam2,001000,video_2cam,15.53,1.9
sharedlam2,001000,video_2cam,16.82,1.03
sharedlam2,001000,video_2cam,16.33,1.34
sharedlam2,001000,video_2cam,11.34,5.65
sharedlam2,001000,video_2cam,13.76,1.13
sharedlam2,001000,video_2cam,13.71,9.71
sharedlam2,001000,video_2cam,11.95,13.55
sharedlam2,001000,video_2cam,16.36,1.3
sharedlam2,001000,video_2cam,16.25,2.85
sharedlam2,001000,video_2cam,15.96,1.31
sharedlam2,001000,video_2cam,16.51,0.56
sharedlam2,001000,video_2cam,16.32,0.4
sharedlam2,001000,video_2cam,16.36,1.31
sharedlam2,001000,video_2cam,17.43,6.2
sharedlam2,001000,video_2cam,15.95,1.38
sharedlam2,001000,video_2cam,16.33,3.07
sharedlam2,001000,video_2cam,13.15,4.42
sharedlam2,001000,video_2cam,16.66,5.81
sharedlam2,001000,video_2cam,15.45,2.17
sharedlam2,001000,video_2cam,16.41,1.25
sharedlam2,001000,video_2cam,16.23,2.88
sharedlam2,001000,video_2cam,11.01,7.35
sharedlam2,001000,video_2cam,16.52,1.21
sharedlam2,001000,video_2cam,16.73,-0.09
sharedlam2,001000,video_2cam,16.72,-0.06
sharedlam2,001000,video_2cam,12.62,4.0
sharedlam2,001000,video_2cam,13.23,10.06
sharedlam2,001000,video_2cam,16.0,1.8
sharedlam2,001000,video_2cam,10.75,6.95
sharedlam2,001000,video_2cam,10.98,7.36
sharedlam2,001000,video_2cam,13.19,4.4
sharedlam2,001000,video_2cam,10.77,6.93
sharedlam2,001000,video_2cam,14.22,1.47
sharedlam2,001000,video_2cam,13.12,4.41
sharedlam2,001000,video_2cam,15.67,4.42
sharedlam2,001000,video_2cam,15.02,1.73
sharedlam2,001000,video_2cam,13.09,10.97
sharedlam2,001000,video_2cam,13.08,10.11
sharedlam2,001000,video_2cam,13.15,4.44
sharedlam2,001000,video_2cam,19.58,6.48
sharedlam2,001000,video_2cam,11.94,14.16
