model,model_label,view,source,tsne_x,tsne_y
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-73.94,-14.67
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,21.29,57.23
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-53.88,-0.2
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-29.12,4.51
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-55.81,10.3
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-33.62,-20.59
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-51.48,11.16
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,9.41,-59.31
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-18.61,5.71
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-50.98,-20.7
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-30.47,-18.32
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-22.46,-57.56
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-42.47,-10.82
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-23.47,-12.16
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,54.05,-38.6
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.53,-68.06
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,52.88,-28.87
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,2.83,-73.46
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-24.62,-64.99
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-53.64,-5.98
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-47.07,8.22
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-4.04,-54.95
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-28.96,-13.53
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.03,54.37
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-57.49,14.75
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-44.11,50.71
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,23.43,6.01
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-21.13,-1.4
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-15.86,-61.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-44.33,33.13
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,13.12,-43.91
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.71,-57.12
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-70.14,6.1
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-7.13,-19.3
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-76.11,-19.16
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,11.61,-22.39
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,42.08,-8.93
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-43.45,10.98
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-15.66,-53.01
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-31.56,51.71
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-38.86,49.49
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.13,57.47
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,45.59,4.32
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-33.69,38.63
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-21.54,-62.15
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-54.13,38.66
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,40.93,17.94
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-2.87,-17.87
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.87,-38.77
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.63,-55.83
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.44,60.56
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-71.4,-0.92
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-53.73,-12.2
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,21.56,-9.39
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,43.68,-4.82
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,22.19,-54.93
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-48.14,24.02
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-12.22,50.55
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-7.57,-47.51
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-5.92,17.87
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-50.41,37.37
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-12.17,-64.27
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,42.32,-11.62
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-2.49,-61.31
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-19.24,36.44
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-16.96,58.46
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-74.68,-11.16
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.45,40.97
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-22.11,64.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-47.26,52.6
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-0.33,-21.59
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,3.0,-73.31
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,24.22,33.06
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,50.3,17.82
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,9.28,-59.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,23.44,19.1
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-7.82,1.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,39.99,17.46
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-50.97,12.18
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-27.33,-62.1
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,16.53,-22.1
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-12.33,-64.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,2.83,-70.75
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-47.61,33.15
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-43.8,16.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.31,-37.37
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.96,0.21
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-52.2,-15.94
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-67.77,-21.85
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,0.25,-52.86
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,4.08,-72.58
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.93,-55.23
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-27.1,5.3
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-32.96,49.4
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-20.41,54.03
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.35,53.44
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-44.57,21.48
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-8.09,57.67
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-28.33,-22.36
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-21.76,-62.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-9.02,-42.79
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-5.31,-73.16
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-29.81,-51.65
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-72.44,-0.3
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,55.16,41.34
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-15.71,-3.47
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-45.39,26.01
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-31.17,6.05
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-42.15,1.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-29.46,-12.84
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-8.62,54.69
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-40.43,9.96
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-55.21,-6.25
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,9.43,7.84
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,21.82,13.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,45.03,-32.42
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.51,-51.9
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-76.68,-8.08
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-16.66,58.65
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-26.48,49.47
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-54.24,21.51
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-21.61,-63.34
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,15.12,-45.17
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,54.83,-32.23
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,36.67,17.61
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-44.35,33.05
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-41.78,19.44
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,43.69,-5.42
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-24.18,10.85
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-48.54,33.61
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-60.46,19.26
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,7.84,8.05
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-22.23,3.38
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-15.99,42.48
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,44.2,-28.24
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-34.07,2.13
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,62.93,-27.3
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-46.26,-12.6
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-11.19,56.13
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-31.3,-18.51
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,4.7,-69.06
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-37.36,40.06
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-29.97,-14.25
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-54.18,15.6
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-48.13,33.0
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-28.08,35.46
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-20.13,-60.48
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-51.73,36.44
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-57.16,18.75
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-40.5,53.97
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.36,-68.89
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-4.05,62.82
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,16.05,7.55
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.16,-40.07
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-30.39,-5.92
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-11.94,58.06
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-30.64,35.42
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.55,-59.91
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-50.71,13.54
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,15.65,-13.11
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-28.23,37.13
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,20.68,-8.41
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-40.15,47.79
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-23.97,62.42
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-68.27,-7.6
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-28.07,-61.36
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-12.9,-35.52
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,14.02,-11.81
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-11.59,10.52
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-19.51,57.73
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-0.57,-68.34
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-33.54,-1.65
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,43.53,33.67
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-44.19,20.63
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-70.08,-0.99
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.44,-52.05
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,21.64,11.56
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-5.61,-37.52
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-40.35,57.67
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,30.84,18.73
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-34.6,-0.82
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-62.81,8.59
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-55.15,-6.86
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-13.97,60.68
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-50.11,9.7
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,17.24,52.83
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,47.43,-31.37
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-79.07,-4.14
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-76.78,-6.58
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-4.62,64.7
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-20.81,4.0
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-53.41,23.58
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,8.79,7.3
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-73.43,-10.21
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,8.34,5.62
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-15.68,57.83
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,45.16,5.06
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-63.07,6.3
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-76.34,-17.16
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,29.3,15.34
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.7,33.92
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-45.93,-13.68
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-11.88,44.76
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-17.08,-4.3
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-44.98,43.2
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-12.66,-67.75
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-6.38,63.9
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-46.28,-10.44
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,11.86,6.81
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-10.17,-38.06
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,25.54,14.36
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-42.24,8.13
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-74.41,-15.88
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,-2.27,-65.54
sharedlam3side,side only,minus top-3 pose directions (5-D),robot_3cam,29.3,37.78
