teacher,n_emb,checkpoint,embodiment,umap_x,umap_y
xemb4all,5,001000,franka,15.39,2.56
xemb4all,5,001000,franka,13.78,3.36
xemb4all,5,001000,franka,17.7,1.16
xemb4all,5,001000,franka,17.16,1.28
xemb4all,5,001000,franka,13.14,2.64
xemb4all,5,001000,franka,13.96,2.3
xemb4all,5,001000,franka,11.68,-0.98
xemb4all,5,001000,franka,11.7,-0.23
xemb4all,5,001000,franka,12.59,0.42
xemb4all,5,001000,franka,12.38,-0.97
xemb4all,5,001000,franka,14.27,2.33
xemb4all,5,001000,franka,12.76,-1.56
xemb4all,5,001000,franka,12.11,-1.32
xemb4all,5,001000,franka,12.14,0.18
xemb4all,5,001000,franka,13.14,2.75
xemb4all,5,001000,franka,11.88,-0.73
xemb4all,5,001000,franka,11.87,-1.26
xemb4all,5,001000,franka,15.15,2.2
xemb4all,5,001000,franka,13.08,2.79
xemb4all,5,001000,franka,15.63,2.19
xemb4all,5,001000,franka,12.34,-2.01
xemb4all,5,001000,franka,13.49,2.76
xemb4all,5,001000,franka,13.84,2.19
xemb4all,5,001000,franka,12.67,-0.77
xemb4all,5,001000,franka,17.65,0.95
xemb4all,5,001000,franka,15.05,1.96
xemb4all,5,001000,franka,12.98,2.82
xemb4all,5,001000,franka,13.05,2.74
xemb4all,5,001000,franka,15.22,2.69
xemb4all,5,001000,franka,15.68,2.68
xemb4all,5,001000,franka,17.23,1.39
xemb4all,5,001000,franka,14.16,2.19
xemb4all,5,001000,franka,15.18,1.95
xemb4all,5,001000,franka,12.34,-1.05
xemb4all,5,001000,franka,15.8,2.36
xemb4all,5,001000,franka,11.83,-1.04
xemb4all,5,001000,franka,12.35,-1.74
xemb4all,5,001000,franka,17.0,2.43
xemb4all,5,001000,franka,13.59,1.91
xemb4all,5,001000,franka,12.2,-0.73
xemb4all,5,001000,franka,15.72,2.69
xemb4all,5,001000,franka,11.61,0.7
xemb4all,5,001000,franka,12.06,-1.48
xemb4all,5,001000,franka,12.16,-1.01
xemb4all,5,001000,franka,13.19,2.93
xemb4all,5,001000,franka,15.72,2.71
xemb4all,5,001000,franka,15.27,2.65
xemb4all,5,001000,franka,12.43,-1.04
xemb4all,5,001000,franka,11.99,-1.15
xemb4all,5,001000,franka,11.89,-0.64
xemb4all,5,001000,franka,17.48,0.94
xemb4all,5,001000,franka,11.66,0.27
xemb4all,5,001000,franka,12.14,-1.59
xemb4all,5,001000,franka,11.51,-0.09
xemb4all,5,001000,franka,12.89,2.62
xemb4all,5,001000,franka,13.57,1.9
xemb4all,5,001000,franka,12.7,-2.12
xemb4all,5,001000,franka,13.58,1.92
xemb4all,5,001000,franka,13.14,2.74
xemb4all,5,001000,franka,15.35,2.56
xemb4all,5,001000,franka,15.86,2.48
xemb4all,5,001000,franka,14.2,2.34
xemb4all,5,001000,franka,16.01,2.28
xemb4all,5,001000,franka,17.4,1.2
xemb4all,5,001000,franka,16.65,2.49
xemb4all,5,001000,franka,12.71,-0.91
xemb4all,5,001000,franka,16.25,2.29
xemb4all,5,001000,franka,13.16,2.39
xemb4all,5,001000,franka,16.09,2.18
xemb4all,5,001000,franka,13.17,2.8
xemb4all,5,001000,franka,13.25,3.08
xemb4all,5,001000,franka,12.21,-1.78
xemb4all,5,001000,franka,12.33,-1.17
xemb4all,5,001000,franka,17.57,1.21
xemb4all,5,001000,franka,12.71,-1.98
xemb4all,5,001000,franka,12.39,-1.81
xemb4all,5,001000,franka,15.77,2.68
xemb4all,5,001000,franka,11.52,-0.76
xemb4all,5,001000,franka,15.58,2.53
xemb4all,5,001000,franka,15.77,2.36
xemb4all,5,001000,franka,12.26,-0.95
xemb4all,5,001000,franka,15.77,2.49
xemb4all,5,001000,franka,11.69,-0.94
xemb4all,5,001000,franka,16.05,2.84
xemb4all,5,001000,franka,16.66,2.46
xemb4all,5,001000,franka,15.87,2.7
xemb4all,5,001000,franka,17.68,0.81
xemb4all,5,001000,franka,15.41,2.66
xemb4all,5,001000,franka,15.4,2.59
xemb4all,5,001000,franka,13.43,2.61
xemb4all,5,001000,franka,13.29,2.85
xemb4all,5,001000,franka,17.97,0.71
xemb4all,5,001000,franka,12.5,-1.33
xemb4all,5,001000,franka,12.45,-1.78
xemb4all,5,001000,franka,13.09,2.82
xemb4all,5,001000,franka,11.95,-0.79
xemb4all,5,001000,franka,13.89,2.15
xemb4all,5,001000,franka,15.74,2.28
xemb4all,5,001000,franka,12.46,-2.05
xemb4all,5,001000,franka,11.96,-0.34
xemb4all,5,001000,franka,12.39,-1.55
xemb4all,5,001000,franka,11.69,-1.06
xemb4all,5,001000,franka,12.02,-1.15
xemb4all,5,001000,franka,13.52,1.87
xemb4all,5,001000,franka,12.42,-1.39
xemb4all,5,001000,franka,12.33,-1.81
xemb4all,5,001000,franka,12.59,-1.08
xemb4all,5,001000,franka,13.71,2.05
xemb4all,5,001000,franka,12.41,-0.17
xemb4all,5,001000,franka,12.39,-1.64
xemb4all,5,001000,franka,14.29,2.35
xemb4all,5,001000,franka,16.09,2.79
xemb4all,5,001000,franka,12.58,-1.8
xemb4all,5,001000,franka,11.07,0.29
xemb4all,5,001000,franka,12.38,-1.65
xemb4all,5,001000,franka,14.32,2.25
xemb4all,5,001000,franka,11.52,-0.71
xemb4all,5,001000,franka,12.47,-1.16
xemb4all,5,001000,franka,12.2,0.72
xemb4all,5,001000,franka,13.58,1.92
xemb4all,5,001000,franka,14.54,2.38
xemb4all,5,001000,franka,16.22,1.92
xemb4all,5,001000,franka,11.72,-1.03
xemb4all,5,001000,franka,15.42,1.9
xemb4all,5,001000,franka,17.08,1.61
xemb4all,5,001000,franka,17.66,0.89
xemb4all,5,001000,franka,12.0,0.09
xemb4all,5,001000,franka,12.37,-0.1
xemb4all,5,001000,franka,13.02,2.81
xemb4all,5,001000,franka,15.53,2.26
xemb4all,5,001000,franka,12.1,0.33
xemb4all,5,001000,franka,12.72,-0.9
xemb4all,5,001000,franka,16.01,2.61
xemb4all,5,001000,franka,12.83,2.58
xemb4all,5,001000,franka,12.39,-1.14
xemb4all,5,001000,franka,12.55,-2.08
xemb4all,5,001000,franka,11.21,0.45
xemb4all,5,001000,franka,16.45,2.44
xemb4all,5,001000,franka,12.86,-1.67
xemb4all,5,001000,franka,13.37,3.05
xemb4all,5,001000,franka,16.27,2.69
xemb4all,5,001000,franka,16.28,2.15
xemb4all,5,001000,franka,13.66,3.24
xemb4all,5,001000,franka,12.47,-1.85
xemb4all,5,001000,franka,12.47,-0.88
xemb4all,5,001000,franka,12.51,-1.1
xemb4all,5,001000,franka,12.52,-1.93
xemb4all,5,001000,franka,12.22,-0.88
xemb4all,5,001000,iiwa,16.29,3.97
xemb4all,5,001000,iiwa,15.57,3.87
xemb4all,5,001000,iiwa,17.91,3.04
xemb4all,5,001000,iiwa,11.4,0.56
xemb4all,5,001000,iiwa,18.47,0.81
xemb4all,5,001000,iiwa,17.34,3.25
xemb4all,5,001000,iiwa,11.07,0.65
xemb4all,5,001000,iiwa,17.96,3.03
xemb4all,5,001000,iiwa,10.99,0.16
xemb4all,5,001000,iiwa,14.99,3.77
xemb4all,5,001000,iiwa,18.19,3.24
xemb4all,5,001000,iiwa,10.59,0.64
xemb4all,5,001000,iiwa,10.8,1.27
xemb4all,5,001000,iiwa,11.59,0.01
xemb4all,5,001000,iiwa,18.95,0.42
xemb4all,5,001000,iiwa,11.33,1.65
xemb4all,5,001000,iiwa,13.8,3.35
xemb4all,5,001000,iiwa,14.04,3.67
xemb4all,5,001000,iiwa,11.05,1.32
xemb4all,5,001000,iiwa,13.95,3.49
xemb4all,5,001000,iiwa,11.43,-0.21
xemb4all,5,001000,iiwa,14.41,3.86
xemb4all,5,001000,iiwa,10.83,1.09
xemb4all,5,001000,iiwa,18.37,3.06
xemb4all,5,001000,iiwa,18.46,2.87
xemb4all,5,001000,iiwa,10.8,1.83
xemb4all,5,001000,iiwa,18.4,2.99
xemb4all,5,001000,iiwa,17.5,3.24
xemb4all,5,001000,iiwa,14.44,3.84
xemb4all,5,001000,iiwa,11.29,-0.29
xemb4all,5,001000,iiwa,18.41,2.89
xemb4all,5,001000,iiwa,18.4,3.02
xemb4all,5,001000,iiwa,17.23,2.91
xemb4all,5,001000,iiwa,14.28,3.73
xemb4all,5,001000,iiwa,11.9,0.45
xemb4all,5,001000,iiwa,16.07,2.02
xemb4all,5,001000,iiwa,17.62,3.33
xemb4all,5,001000,iiwa,18.95,0.47
xemb4all,5,001000,iiwa,11.46,1.0
xemb4all,5,001000,iiwa,18.26,2.91
xemb4all,5,001000,iiwa,17.46,3.02
xemb4all,5,001000,iiwa,10.69,0.54
xemb4all,5,001000,iiwa,11.85,-0.14
xemb4all,5,001000,iiwa,12.1,0.23
xemb4all,5,001000,iiwa,17.51,3.19
xemb4all,5,001000,iiwa,18.59,0.95
xemb4all,5,001000,iiwa,18.9,0.45
xemb4all,5,001000,iiwa,14.13,3.27
xemb4all,5,001000,iiwa,18.91,0.52
xemb4all,5,001000,iiwa,16.89,2.85
xemb4all,5,001000,iiwa,15.47,3.83
xemb4all,5,001000,iiwa,11.03,1.3
xemb4all,5,001000,iiwa,10.8,1.27
xemb4all,5,001000,iiwa,11.73,0.81
xemb4all,5,001000,iiwa,14.53,3.99
xemb4all,5,001000,iiwa,14.53,3.98
xemb4all,5,001000,iiwa,11.21,0.31
xemb4all,5,001000,iiwa,17.8,1.13
xemb4all,5,001000,iiwa,17.5,3.2
xemb4all,5,001000,iiwa,14.25,3.6
xemb4all,5,001000,iiwa,10.67,0.68
xemb4all,5,001000,iiwa,11.63,0.62
xemb4all,5,001000,iiwa,18.9,0.55
xemb4all,5,001000,iiwa,10.86,1.26
xemb4all,5,001000,iiwa,14.65,3.77
xemb4all,5,001000,iiwa,16.45,2.57
xemb4all,5,001000,iiwa,10.55,1.04
xemb4all,5,001000,iiwa,18.3,2.88
xemb4all,5,001000,iiwa,11.51,0.89
xemb4all,5,001000,iiwa,12.64,-1.03
xemb4all,5,001000,iiwa,15.5,3.83
xemb4all,5,001000,iiwa,18.18,3.09
xemb4all,5,001000,iiwa,18.5,2.66
xemb4all,5,001000,iiwa,17.3,3.23
xemb4all,5,001000,iiwa,10.57,1.23
xemb4all,5,001000,iiwa,11.19,1.03
xemb4all,5,001000,iiwa,11.75,0.96
xemb4all,5,001000,iiwa,10.66,1.28
xemb4all,5,001000,iiwa,11.57,1.29
xemb4all,5,001000,iiwa,18.21,3.1
xemb4all,5,001000,iiwa,18.81,0.66
xemb4all,5,001000,iiwa,10.99,0.78
xemb4all,5,001000,iiwa,11.05,-0.06
xemb4all,5,001000,iiwa,18.19,3.22
xemb4all,5,001000,iiwa,17.56,2.99
xemb4all,5,001000,iiwa,14.15,2.84
xemb4all,5,001000,iiwa,18.43,3.01
xemb4all,5,001000,iiwa,13.79,3.19
xemb4all,5,001000,iiwa,11.0,0.86
xemb4all,5,001000,iiwa,11.07,1.03
xemb4all,5,001000,iiwa,16.63,3.82
xemb4all,5,001000,iiwa,17.28,3.24
xemb4all,5,001000,iiwa,16.32,3.91
xemb4all,5,001000,iiwa,17.81,3.3
xemb4all,5,001000,iiwa,17.92,3.05
xemb4all,5,001000,iiwa,10.85,1.45
xemb4all,5,001000,iiwa,10.65,1.86
xemb4all,5,001000,iiwa,12.05,-0.78
xemb4all,5,001000,iiwa,15.17,3.76
xemb4all,5,001000,iiwa,15.89,3.91
xemb4all,5,001000,iiwa,16.29,2.62
xemb4all,5,001000,iiwa,10.76,0.99
xemb4all,5,001000,iiwa,13.7,3.06
xemb4all,5,001000,iiwa,17.7,3.13
xemb4all,5,001000,iiwa,14.63,3.73
xemb4all,5,001000,iiwa,12.04,0.3
xemb4all,5,001000,iiwa,14.19,3.15
xemb4all,5,001000,iiwa,14.45,3.84
xemb4all,5,001000,iiwa,16.02,2.71
xemb4all,5,001000,iiwa,11.96,-0.3
xemb4all,5,001000,iiwa,15.49,3.82
xemb4all,5,001000,iiwa,10.57,1.16
xemb4all,5,001000,iiwa,17.66,3.13
xemb4all,5,001000,iiwa,17.74,3.12
xemb4all,5,001000,iiwa,14.69,3.61
xemb4all,5,001000,iiwa,17.31,3.23
xemb4all,5,001000,iiwa,11.08,1.17
xemb4all,5,001000,iiwa,14.11,3.47
xemb4all,5,001000,iiwa,18.22,3.21
xemb4all,5,001000,iiwa,11.37,0.72
xemb4all,5,001000,iiwa,17.77,3.1
xemb4all,5,001000,iiwa,17.98,2.62
xemb4all,5,001000,iiwa,18.42,0.78
xemb4all,5,001000,iiwa,10.63,1.47
xemb4all,5,001000,iiwa,13.86,3.39
xemb4all,5,001000,iiwa,17.74,3.17
xemb4all,5,001000,iiwa,16.68,2.65
xemb4all,5,001000,iiwa,15.97,3.91
xemb4all,5,001000,iiwa,17.4,3.26
xemb4all,5,001000,iiwa,11.36,0.14
xemb4all,5,001000,iiwa,18.24,2.96
xemb4all,5,001000,iiwa,18.36,3.0
xemb4all,5,001000,iiwa,11.07,0.63
xemb4all,5,001000,iiwa,12.12,-0.54
xemb4all,5,001000,iiwa,18.08,1.7
xemb4all,5,001000,iiwa,10.65,1.02
xemb4all,5,001000,iiwa,16.22,3.98
xemb4all,5,001000,iiwa,17.57,3.19
xemb4all,5,001000,iiwa,17.99,3.33
xemb4all,5,001000,iiwa,11.6,0.28
xemb4all,5,001000,iiwa,11.11,0.49
xemb4all,5,001000,iiwa,15.76,3.87
xemb4all,5,001000,iiwa,11.4,1.3
xemb4all,5,001000,iiwa,11.74,-0.2
xemb4all,5,001000,iiwa,18.32,2.88
xemb4all,5,001000,iiwa,18.02,3.01
xemb4all,5,001000,iiwa,17.87,1.06
xemb4all,5,001000,iiwa,17.97,3.09
xemb4all,5,001000,iiwa,11.63,0.42
xemb4all,5,001000,iiwa,16.07,3.98
xemb4all,5,001000,iiwa,18.41,1.16
xemb4all,5,001000,iiwa,17.99,3.03
xemb4all,5,001000,iiwa,18.46,2.98
xemb4all,5,001000,iiwa,18.43,0.69
xemb4all,5,001000,iiwa,14.3,3.62
xemb4all,5,001000,iiwa,18.5,2.95
xemb4all,5,001000,iiwa,14.71,3.87
xemb4all,5,001000,iiwa,14.72,3.87
xemb4all,5,001000,iiwa,16.05,3.92
xemb4all,5,001000,iiwa,11.81,-0.23
xemb4all,5,001000,iiwa,10.84,1.24
xemb4all,5,001000,iiwa,18.53,0.6
xemb4all,5,001000,iiwa,18.31,3.15
xemb4all,5,001000,iiwa,14.47,3.74
xemb4all,5,001000,iiwa,15.99,2.71
xemb4all,5,001000,iiwa,17.85,3.07
xemb4all,5,001000,iiwa,14.44,3.79
xemb4all,5,001000,iiwa,10.94,1.16
xemb4all,5,001000,iiwa,17.83,1.02
xemb4all,5,001000,iiwa,18.42,2.98
xemb4all,5,001000,iiwa,18.52,0.88
xemb4all,5,001000,iiwa,10.61,0.66
xemb4all,5,001000,iiwa,17.44,3.22
xemb4all,5,001000,iiwa,18.91,0.52
xemb4all,5,001000,iiwa,12.55,-0.35
xemb4all,5,001000,iiwa,11.31,0.44
xemb4all,5,001000,iiwa,17.81,3.26
xemb4all,5,001000,iiwa,14.04,3.45
xemb4all,5,001000,iiwa,18.49,2.96
xemb4all,5,001000,iiwa,10.55,0.94
xemb4all,5,001000,iiwa,13.93,3.19
xemb4all,5,001000,iiwa,17.94,3.26
xemb4all,5,001000,iiwa,11.51,1.0
xemb4all,5,001000,iiwa,18.38,3.06
xemb4all,5,001000,iiwa,11.88,-0.45
xemb4all,5,001000,iiwa,14.61,3.69
xemb4all,5,001000,iiwa,18.47,1.33
xemb4all,5,001000,iiwa,17.21,3.21
xemb4all,5,001000,iiwa,11.0,0.23
xemb4all,5,001000,iiwa,10.75,0.97
xemb4all,5,001000,iiwa,11.33,1.63
xemb4all,5,001000,iiwa,18.89,0.44
xemb4all,5,001000,iiwa,10.94,1.16
xemb4all,5,001000,iiwa,11.48,0.7
xemb4all,5,001000,iiwa,14.15,3.59
xemb4all,5,001000,iiwa,17.19,3.2
xemb4all,5,001000,iiwa,18.12,1.02
xemb4all,5,001000,iiwa,18.28,1.37
xemb4all,5,001000,iiwa,11.67,1.33
xemb4all,5,001000,iiwa,10.69,1.87
xemb4all,5,001000,iiwa,11.03,1.04
xemb4all,5,001000,iiwa,10.84,0.91
xemb4all,5,001000,iiwa,15.61,2.66
xemb4all,5,001000,iiwa,11.9,-0.19
xemb4all,5,001000,iiwa,10.94,0.53
xemb4all,5,001000,iiwa,10.63,0.96
xemb4all,5,001000,iiwa,18.87,0.43
xemb4all,5,001000,iiwa,11.52,0.24
xemb4all,5,001000,iiwa,17.08,2.73
xemb4all,5,001000,iiwa,17.16,2.64
xemb4all,5,001000,iiwa,18.33,2.86
xemb4all,5,001000,iiwa,15.66,3.83
xemb4all,5,001000,iiwa,12.45,-0.32
xemb4all,5,001000,iiwa,11.44,0.4
xemb4all,5,001000,iiwa,16.08,3.98
xemb4all,5,001000,iiwa,16.3,2.76
xemb4all,5,001000,iiwa,11.22,0.29
xemb4all,5,001000,iiwa,16.38,2.52
xemb4all,5,001000,iiwa,12.04,-0.3
xemb4all,5,001000,iiwa,14.44,3.37
xemb4all,5,001000,iiwa,11.55,-0.01
xemb4all,5,001000,iiwa,11.11,0.54
xemb4all,5,001000,iiwa,16.24,3.94
xemb4all,5,001000,iiwa,10.63,0.6
xemb4all,5,001000,iiwa,16.03,3.91
xemb4all,5,001000,iiwa,18.9,0.51
xemb4all,5,001000,iiwa,17.93,3.04
xemb4all,5,001000,iiwa,18.92,0.51
xemb4all,5,001000,iiwa,11.76,-0.16
xemb4all,5,001000,iiwa,11.27,0.26
xemb4all,5,001000,iiwa,11.45,0.69
xemb4all,5,001000,iiwa,10.66,1.2
xemb4all,5,001000,iiwa,11.58,0.52
xemb4all,5,001000,iiwa,16.09,2.55
xemb4all,5,001000,iiwa,10.92,1.17
xemb4all,5,001000,iiwa,10.85,1.32
xemb4all,5,001000,iiwa,18.41,1.3
xemb4all,5,001000,iiwa,12.0,0.52
xemb4all,5,001000,iiwa,11.39,0.58
xemb4all,5,001000,iiwa,10.55,1.01
xemb4all,5,001000,iiwa,11.41,1.33
xemb4all,5,001000,iiwa,18.87,0.57
xemb4all,5,001000,iiwa,18.5,2.54
xemb4all,5,001000,iiwa,15.78,2.6
xemb4all,5,001000,iiwa,18.4,3.01
xemb4all,5,001000,iiwa,18.2,3.02
xemb4all,5,001000,iiwa,16.39,2.65
xemb4all,5,001000,iiwa,10.63,1.73
xemb4all,5,001000,iiwa,14.21,3.6
xemb4all,5,001000,iiwa,11.36,1.24
xemb4all,5,001000,iiwa,17.72,3.16
xemb4all,5,001000,iiwa,16.37,2.67
xemb4all,5,001000,iiwa,16.27,3.97
xemb4all,5,001000,iiwa,11.55,0.36
xemb4all,5,001000,iiwa,11.14,0.66
xemb4all,5,001000,iiwa,10.73,1.2
xemb4all,5,001000,iiwa,10.79,0.86
xemb4all,5,001000,iiwa,11.42,-0.15
xemb4all,5,001000,iiwa,11.2,0.31
xemb4all,5,001000,iiwa,16.1,2.65
xemb4all,5,001000,iiwa,11.51,-0.16
xemb4all,5,001000,iiwa,11.81,1.19
xemb4all,5,001000,iiwa,18.4,3.03
xemb4all,5,001000,iiwa,10.89,1.33
xemb4all,5,001000,iiwa,14.66,3.98
xemb4all,5,001000,iiwa,12.41,0.06
xemb4all,5,001000,iiwa,11.31,0.57
xemb4all,5,001000,iiwa,16.25,3.99
xemb4all,5,001000,iiwa,14.43,3.88
xemb4all,5,001000,iiwa,18.08,1.12
xemb4all,5,001000,iiwa,11.82,0.71
xemb4all,5,001000,iiwa,10.65,1.13
xemb4all,5,001000,iiwa,17.5,3.2
xemb4all,5,001000,iiwa,10.81,1.39
xemb4all,5,001000,iiwa,15.87,3.91
xemb4all,5,001000,iiwa,17.48,3.25
xemb4all,5,001000,iiwa,10.52,0.87
xemb4all,5,001000,iiwa,15.05,3.79
xemb4all,5,001000,iiwa,18.01,3.25
xemb4all,5,001000,iiwa,16.16,3.91
xemb4all,5,001000,iiwa,16.39,2.66
xemb4all,5,001000,iiwa,11.24,1.51
xemb4all,5,001000,iiwa,10.85,1.31
xemb4all,5,001000,iiwa,11.15,0.32
xemb4all,5,001000,iiwa,18.45,2.99
xemb4all,5,001000,iiwa,10.98,-0.02
xemb4all,5,001000,iiwa,10.96,0.58
xemb4all,5,001000,iiwa,10.62,0.98
xemb4all,5,001000,iiwa,10.59,1.23
xemb4all,5,001000,iiwa,17.32,3.1
xemb4all,5,001000,iiwa,18.66,0.59
xemb4all,5,001000,iiwa,11.65,1.28
xemb4all,5,001000,iiwa,10.66,1.83
xemb4all,5,001000,iiwa,18.14,3.45
xemb4all,5,001000,iiwa,18.02,1.2
xemb4all,5,001000,iiwa,10.95,0.92
xemb4all,5,001000,iiwa,14.63,3.99
xemb4all,5,001000,iiwa,11.69,0.51
xemb4all,5,001000,iiwa,18.43,2.89
xemb4all,5,001000,iiwa,11.53,0.62
xemb4all,5,001000,iiwa,18.36,3.04
xemb4all,5,001000,iiwa,18.47,2.81
xemb4all,5,001000,iiwa,10.77,1.43
xemb4all,5,001000,iiwa,11.21,1.51
xemb4all,5,001000,iiwa,18.83,0.4
xemb4all,5,001000,iiwa,10.76,1.88
xemb4all,5,001000,iiwa,18.33,3.05
xemb4all,5,001000,iiwa,14.56,4.01
xemb4all,5,001000,iiwa,11.13,1.09
xemb4all,5,001000,iiwa,11.59,0.72
xemb4all,5,001000,iiwa,13.94,2.96
xemb4all,5,001000,iiwa,18.93,0.48
xemb4all,5,001000,iiwa,16.62,2.78
xemb4all,5,001000,iiwa,11.32,0.24
xemb4all,5,001000,iiwa,10.91,0.86
xemb4all,5,001000,iiwa,14.69,3.68
xemb4all,5,001000,iiwa,11.03,1.11
xemb4all,5,001000,iiwa,11.56,0.52
xemb4all,5,001000,iiwa,16.61,2.23
xemb4all,5,001000,iiwa,11.96,-0.27
xemb4all,5,001000,iiwa,17.76,3.33
xemb4all,5,001000,iiwa,11.44,-0.26
xemb4all,5,001000,iiwa,11.4,0.77
xemb4all,5,001000,iiwa,18.4,3.04
xemb4all,5,001000,iiwa,11.55,0.47
xemb4all,5,001000,iiwa,10.57,1.2
xemb4all,5,001000,iiwa,15.19,3.75
xemb4all,5,001000,iiwa,11.29,0.53
xemb4all,5,001000,iiwa,17.14,2.74
xemb4all,5,001000,iiwa,13.87,3.35
xemb4all,5,001000,iiwa,10.59,0.68
xemb4all,5,001000,iiwa,17.23,3.15
xemb4all,5,001000,iiwa,17.38,3.17
xemb4all,5,001000,iiwa,18.92,0.46
xemb4all,5,001000,iiwa,14.22,2.48
xemb4all,5,001000,iiwa,11.05,0.63
xemb4all,5,001000,iiwa,18.03,3.12
xemb4all,5,001000,iiwa,18.5,2.95
xemb4all,5,001000,iiwa,16.42,3.86
xemb4all,5,001000,iiwa,12.53,-0.42
xemb4all,5,001000,iiwa,11.34,0.17
xemb4all,5,001000,iiwa,16.16,2.36
xemb4all,5,001000,iiwa,14.96,3.8
xemb4all,5,001000,iiwa,18.22,1.03
xemb4all,5,001000,iiwa,16.32,2.63
xemb4all,5,001000,iiwa,18.18,0.76
xemb4all,5,001000,iiwa,10.74,1.79
xemb4all,5,001000,iiwa,11.83,1.1
xemb4all,5,001000,iiwa,11.92,-0.55
xemb4all,5,001000,iiwa,11.34,0.89
xemb4all,5,001000,iiwa,11.26,-0.24
xemb4all,5,001000,iiwa,11.87,0.54
xemb4all,5,001000,iiwa,11.45,-0.17
xemb4all,5,001000,iiwa,16.6,2.77
xemb4all,5,001000,iiwa,14.84,3.7
xemb4all,5,001000,iiwa,14.63,3.59
xemb4all,5,001000,iiwa,11.11,0.98
xemb4all,5,001000,iiwa,12.49,-0.28
xemb4all,5,001000,iiwa,18.02,3.53
xemb4all,5,001000,iiwa,14.0,3.57
xemb4all,5,001000,iiwa,14.28,3.35
xemb4all,5,001000,iiwa,16.31,3.83
xemb4all,5,001000,iiwa,14.58,4.0
xemb4all,5,001000,iiwa,10.58,0.9
xemb4all,5,001000,iiwa,17.95,3.03
xemb4all,5,001000,iiwa,11.04,1.42
xemb4all,5,001000,iiwa,10.78,1.45
xemb4all,5,001000,iiwa,11.65,0.24
xemb4all,5,001000,iiwa,11.48,1.07
xemb4all,5,001000,iiwa,18.36,3.11
xemb4all,5,001000,iiwa,11.15,1.12
xemb4all,5,001000,iiwa,18.11,1.14
xemb4all,5,001000,iiwa,10.71,1.87
xemb4all,5,001000,iiwa,17.33,3.23
xemb4all,5,001000,iiwa,16.27,3.9
xemb4all,5,001000,iiwa,16.18,2.52
xemb4all,5,001000,iiwa,16.79,2.39
xemb4all,5,001000,iiwa,11.34,1.15
xemb4all,5,001000,iiwa,17.93,3.34
xemb4all,5,001000,iiwa,10.68,0.55
xemb4all,5,001000,iiwa,12.48,-0.28
xemb4all,5,001000,iiwa,11.75,-0.16
xemb4all,5,001000,iiwa,18.39,3.04
xemb4all,5,001000,iiwa,18.02,2.98
xemb4all,5,001000,iiwa,10.83,1.05
xemb4all,5,001000,iiwa,14.01,3.6
xemb4all,5,001000,iiwa,15.92,3.91
xemb4all,5,001000,iiwa,14.46,3.72
xemb4all,5,001000,iiwa,11.39,0.69
xemb4all,5,001000,iiwa,18.61,0.84
xemb4all,5,001000,iiwa,18.06,1.09
xemb4all,5,001000,iiwa,11.24,0.36
xemb4all,5,001000,iiwa,10.8,0.79
xemb4all,5,001000,iiwa,18.15,3.45
xemb4all,5,001000,iiwa,10.68,1.83
xemb4all,5,001000,iiwa,16.78,2.66
xemb4all,5,001000,iiwa,18.38,3.04
xemb4all,5,001000,iiwa,16.36,2.33
xemb4all,5,001000,iiwa,17.95,3.03
xemb4all,5,001000,iiwa,11.26,0.32
xemb4all,5,001000,iiwa,10.7,1.87
xemb4all,5,001000,iiwa,16.46,2.79
xemb4all,5,001000,iiwa,14.04,3.13
xemb4all,5,001000,iiwa,18.02,3.04
xemb4all,5,001000,iiwa,11.73,0.22
xemb4all,5,001000,iiwa,16.4,2.67
xemb4all,5,001000,iiwa,11.67,0.0
xemb4all,5,001000,iiwa,17.82,1.03
xemb4all,5,001000,iiwa,18.11,3.45
xemb4all,5,001000,iiwa,18.74,0.62
xemb4all,5,001000,iiwa,18.36,3.04
xemb4all,5,001000,iiwa,10.61,0.6
xemb4all,5,001000,iiwa,17.93,1.02
xemb4all,5,001000,iiwa,14.67,3.69
xemb4all,5,001000,iiwa,17.85,3.41
xemb4all,5,001000,iiwa,15.61,3.87
xemb4all,5,001000,iiwa,11.89,0.06
xemb4all,5,001000,iiwa,10.99,1.07
xemb4all,5,001000,iiwa,17.52,3.21
xemb4all,5,001000,iiwa,16.16,2.56
xemb4all,5,001000,iiwa,14.44,3.77
xemb4all,5,001000,iiwa,16.26,3.96
xemb4all,5,001000,iiwa,11.93,0.47
xemb4all,5,001000,iiwa,13.97,3.08
xemb4all,5,001000,iiwa,10.77,0.66
xemb4all,5,001000,iiwa,18.28,0.81
xemb4all,5,001000,iiwa,11.35,-0.47
xemb4all,5,001000,iiwa,11.06,1.24
xemb4all,5,001000,iiwa,11.77,-0.09
xemb4all,5,001000,iiwa,18.48,2.96
xemb4all,5,001000,iiwa,11.91,-0.27
xemb4all,5,001000,iiwa,10.86,0.32
xemb4all,5,001000,iiwa,18.16,3.46
xemb4all,5,001000,iiwa,11.64,1.38
xemb4all,5,001000,iiwa,17.59,3.25
xemb4all,5,001000,iiwa,10.84,1.42
xemb4all,5,001000,iiwa,18.78,0.73
xemb4all,5,001000,iiwa,11.55,-0.04
xemb4all,5,001000,iiwa,18.12,3.41
xemb4all,5,001000,iiwa,17.65,3.06
xemb4all,5,001000,iiwa,14.83,3.83
xemb4all,5,001000,iiwa,11.09,0.41
